SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2021-01-01,32,N2EXMIDP,0,0
2021-01-01,33,APXMIDP ,802.6,82.2
2021-01-01,33,N2EXMIDP,0,0
2021-01-01,34,APXMIDP ,972.25,87.8
2021-01-01,34,N2EXMIDP,0,0
2021-01-01,35,APXMIDP ,966.9,92.37
2021-01-01,35,N2EXMIDP,0,0
2021-01-01,36,APXMIDP ,888.85,91.31
2021-01-01,36,N2EXMIDP,0,0
2021-01-01,37,APXMIDP ,1050,88.93
2021-01-01,37,N2EXMIDP,0,0
2021-01-01,38,APXMIDP ,726.1,86.12
2021-01-01,38,N2EXMIDP,0,0
2021-01-01,39,APXMIDP ,934.45,82.01
2021-01-01,39,N2EXMIDP,0,0
2021-01-01,40,APXMIDP ,785.05,75.8
2021-01-01,40,N2EXMIDP,0,0
2021-01-01,41,APXMIDP ,904.2,74.05
2021-01-01,41,N2EXMIDP,0,0
2021-01-01,42,APXMIDP ,775.2,67.96
2021-01-01,42,N2EXMIDP,0,0
2021-01-01,43,APXMIDP ,619,68.05
2021-01-01,43,N2EXMIDP,0,0
2021-01-01,44,APXMIDP ,527.15,61.88
2021-01-01,44,N2EXMIDP,0,0
2021-01-01,45,APXMIDP ,684.75,58.24
2021-01-01,45,N2EXMIDP,0,0
2021-01-01,46,APXMIDP ,814,60.78
2021-01-01,46,N2EXMIDP,0,0
2021-01-01,47,APXMIDP ,697.95,56.69
2021-01-01,47,N2EXMIDP,0,0
2021-01-01,48,APXMIDP ,818.7,52.83
2021-01-01,48,N2EXMIDP,0,0
2021-01-02,1,APXMIDP ,677,57.47
2021-01-02,1,N2EXMIDP,0,0
2021-01-02,2,APXMIDP ,655.9,60.45
2021-01-02,2,N2EXMIDP,0,0
2021-01-02,3,APXMIDP ,437.1,58.17
2021-01-02,3,N2EXMIDP,0,0
2021-01-02,4,APXMIDP ,516.8,60.2
2021-01-02,4,N2EXMIDP,0,0
2021-01-02,5,APXMIDP ,469.95,57.56
2021-01-02,5,N2EXMIDP,0,0
2021-01-02,6,APXMIDP ,491.2,52.52
2021-01-02,6,N2EXMIDP,0,0
2021-01-02,7,APXMIDP ,368.35,44.96
2021-01-02,7,N2EXMIDP,0,0
2021-01-02,8,APXMIDP ,366.15,43.45
2021-01-02,8,N2EXMIDP,0,0
2021-01-02,9,APXMIDP ,385,46.92
2021-01-02,9,N2EXMIDP,0,0
2021-01-02,10,APXMIDP ,390.5,46.29
2021-01-02,10,N2EXMIDP,0,0
2021-01-02,11,APXMIDP ,431.75,47.74
2021-01-02,11,N2EXMIDP,0,0
2021-01-02,12,APXMIDP ,463.4,47.92
2021-01-02,12,N2EXMIDP,0,0
2021-01-02,13,APXMIDP ,555.15,50.13
2021-01-02,13,N2EXMIDP,0,0
2021-01-02,14,APXMIDP ,607.95,46.45
2021-01-02,14,N2EXMIDP,0,0
2021-01-02,15,APXMIDP ,697,42.19
2021-01-02,15,N2EXMIDP,0,0
2021-01-02,16,APXMIDP ,682.55,48.86
2021-01-02,16,N2EXMIDP,0,0
2021-01-02,17,APXMIDP ,806.35,49.73
2021-01-02,17,N2EXMIDP,0,0
2021-01-02,18,APXMIDP ,911.65,51.69
2021-01-02,18,N2EXMIDP,0,0
2021-01-02,19,APXMIDP ,1088.25,55.85
2021-01-02,19,N2EXMIDP,0,0
2021-01-02,20,APXMIDP ,816.75,49.79
2021-01-02,20,N2EXMIDP,0,0
2021-01-02,21,APXMIDP ,1321.3,50.46
2021-01-02,21,N2EXMIDP,0,0
2021-01-02,22,APXMIDP ,1151.7,51.65
2021-01-02,22,N2EXMIDP,0,0
2021-01-02,23,APXMIDP ,1475.75,56.69
2021-01-02,23,N2EXMIDP,0,0
2021-01-02,24,APXMIDP ,1455.85,56.04
2021-01-02,24,N2EXMIDP,0,0
2021-01-02,25,APXMIDP ,1457.2,59.21
2021-01-02,25,N2EXMIDP,0,0
2021-01-02,26,APXMIDP ,1378.25,65.11
2021-01-02,26,N2EXMIDP,0,0
2021-01-02,27,APXMIDP ,1299.4,70.38
2021-01-02,27,N2EXMIDP,0,0
2021-01-02,28,APXMIDP ,1261.5,67.33
2021-01-02,28,N2EXMIDP,0,0
2021-01-02,29,APXMIDP ,1114.6,65.15
2021-01-02,29,N2EXMIDP,0,0
2021-01-02,30,APXMIDP ,1054.7,57.48
2021-01-02,30,N2EXMIDP,0,0
2021-01-02,31,APXMIDP ,805.2,55.86
2021-01-02,31,N2EXMIDP,0,0
2021-01-02,32,APXMIDP ,927.15,66.18
2021-01-02,32,N2EXMIDP,0,0
2021-01-02,33,APXMIDP ,879,69.43
2021-01-02,33,N2EXMIDP,0,0
2021-01-02,34,APXMIDP ,853.55,77.36
2021-01-02,34,N2EXMIDP,0,0
2021-01-02,35,APXMIDP ,704.15,103.13
2021-01-02,35,N2EXMIDP,0,0
2021-01-02,36,APXMIDP ,823.4,103.78
2021-01-02,36,N2EXMIDP,0,0
2021-01-02,37,APXMIDP ,777.2,95.91
2021-01-02,37,N2EXMIDP,0,0
2021-01-02,38,APXMIDP ,1084.5,81.83
2021-01-02,38,N2EXMIDP,0,0
2021-01-02,39,APXMIDP ,955.8,69.17
2021-01-02,39,N2EXMIDP,0,0
2021-01-02,40,APXMIDP ,605.5,50.02
2021-01-02,40,N2EXMIDP,0,0
2021-01-02,41,APXMIDP ,672.35,50
2021-01-02,41,N2EXMIDP,0,0
2021-01-02,42,APXMIDP ,849.1,50.8
2021-01-02,42,N2EXMIDP,0,0
2021-01-02,43,APXMIDP ,1211.7,56.88
2021-01-02,43,N2EXMIDP,0,0
2021-01-02,44,APXMIDP ,1071.9,61.85
2021-01-02,44,N2EXMIDP,0,0
2021-01-02,45,APXMIDP ,815.05,56.49
2021-01-02,45,N2EXMIDP,0,0
2021-01-02,46,APXMIDP ,999.15,57.15
2021-01-02,46,N2EXMIDP,0,0
2021-01-02,47,APXMIDP ,742.45,62.28
2021-01-02,47,N2EXMIDP,0,0
2021-01-02,48,APXMIDP ,758.05,62.25
2021-01-02,48,N2EXMIDP,0,0
2021-01-03,1,APXMIDP ,504,61.59
2021-01-03,1,N2EXMIDP,0,0
2021-01-03,2,APXMIDP ,526.05,62.35
2021-01-03,2,N2EXMIDP,0,0
2021-01-03,3,APXMIDP ,401.35,65.77
2021-01-03,3,N2EXMIDP,0,0
2021-01-03,4,APXMIDP ,447.9,66.44
2021-01-03,4,N2EXMIDP,0,0
2021-01-03,5,APXMIDP ,351.8,61.58
2021-01-03,5,N2EXMIDP,0,0
2021-01-03,6,APXMIDP ,465.55,58.41
2021-01-03,6,N2EXMIDP,0,0
2021-01-03,7,APXMIDP ,423.65,55.16
2021-01-03,7,N2EXMIDP,0,0
2021-01-03,8,APXMIDP ,361.75,43.01
2021-01-03,8,N2EXMIDP,0,0
2021-01-03,9,APXMIDP ,222.25,27.55
2021-01-03,9,N2EXMIDP,0,0
2021-01-03,10,APXMIDP ,381.3,22.44
2021-01-03,10,N2EXMIDP,0,0
2021-01-03,11,APXMIDP ,505.25,34.42
2021-01-03,11,N2EXMIDP,0,0
2021-01-03,12,APXMIDP ,672.2,46.79
2021-01-03,12,N2EXMIDP,0,0
2021-01-03,13,APXMIDP ,630.1,51.04
2021-01-03,13,N2EXMIDP,0,0
2021-01-03,14,APXMIDP ,596.3,44.26
2021-01-03,14,N2EXMIDP,0,0
2021-01-03,15,APXMIDP ,864.5,44.9
2021-01-03,15,N2EXMIDP,0,0
2021-01-03,16,APXMIDP ,854.8,47.51
2021-01-03,16,N2EXMIDP,0,0
2021-01-03,17,APXMIDP ,908.5,45.77
2021-01-03,17,N2EXMIDP,0,0
2021-01-03,18,APXMIDP ,1026.3,50.47
2021-01-03,18,N2EXMIDP,0,0
2021-01-03,19,APXMIDP ,1152.95,46.8
2021-01-03,19,N2EXMIDP,0,0
2021-01-03,20,APXMIDP ,1662,44.23
2021-01-03,20,N2EXMIDP,0,0
2021-01-03,21,APXMIDP ,1430.5,44.17
2021-01-03,21,N2EXMIDP,0,0
2021-01-03,22,APXMIDP ,1598.05,54.22
2021-01-03,22,N2EXMIDP,0,0
2021-01-03,23,APXMIDP ,1083.5,57.77
2021-01-03,23,N2EXMIDP,0,0
2021-01-03,24,APXMIDP ,1475.9,65.89
2021-01-03,24,N2EXMIDP,0,0
2021-01-03,25,APXMIDP ,1112.05,69.7
2021-01-03,25,N2EXMIDP,0,0
2021-01-03,26,APXMIDP ,1071.9,70.3
2021-01-03,26,N2EXMIDP,0,0
2021-01-03,27,APXMIDP ,951.25,70.96
2021-01-03,27,N2EXMIDP,0,0
2021-01-03,28,APXMIDP ,1113.3,69.64
2021-01-03,28,N2EXMIDP,0,0
2021-01-03,29,APXMIDP ,703.55,62.96
2021-01-03,29,N2EXMIDP,0,0
2021-01-03,30,APXMIDP ,885.7,55.4
2021-01-03,30,N2EXMIDP,0,0
2021-01-03,31,APXMIDP ,879.75,51.14
2021-01-03,31,N2EXMIDP,0,0
2021-01-03,32,APXMIDP ,963.65,54.58
2021-01-03,32,N2EXMIDP,0,0
2021-01-03,33,APXMIDP ,898.65,61.72
2021-01-03,33,N2EXMIDP,0,0
2021-01-03,34,APXMIDP ,866.65,78.57
2021-01-03,34,N2EXMIDP,0,0
2021-01-03,35,APXMIDP ,715.15,85.71
2021-01-03,35,N2EXMIDP,0,0
2021-01-03,36,APXMIDP ,848.55,78.91
2021-01-03,36,N2EXMIDP,0,0
2021-01-03,37,APXMIDP ,1047.7,67.18
2021-01-03,37,N2EXMIDP,0,0
2021-01-03,38,APXMIDP ,1342.75,63.42
2021-01-03,38,N2EXMIDP,0,0
2021-01-03,39,APXMIDP ,1587.4,64.73
2021-01-03,39,N2EXMIDP,0,0
2021-01-03,40,APXMIDP ,1400.3,60.47
2021-01-03,40,N2EXMIDP,0,0
2021-01-03,41,APXMIDP ,1591.05,57.14
2021-01-03,41,N2EXMIDP,0,0
2021-01-03,42,APXMIDP ,1978.45,57.96
2021-01-03,42,N2EXMIDP,0,0
2021-01-03,43,APXMIDP ,1397,58.85
2021-01-03,43,N2EXMIDP,0,0
2021-01-03,44,APXMIDP ,1265.8,57.77
2021-01-03,44,N2EXMIDP,0,0
2021-01-03,45,APXMIDP ,1180.95,56.66
2021-01-03,45,N2EXMIDP,0,0
2021-01-03,46,APXMIDP ,1299.45,56.47
2021-01-03,46,N2EXMIDP,0,0
2021-01-03,47,APXMIDP ,540.05,56.94
2021-01-03,47,N2EXMIDP,0,0
2021-01-03,48,APXMIDP ,619.25,46.49
2021-01-03,48,N2EXMIDP,0,0
2021-01-04,1,APXMIDP ,521.1,50.75
2021-01-04,1,N2EXMIDP,0,0
2021-01-04,2,APXMIDP ,460.65,56
2021-01-04,2,N2EXMIDP,0,0
2021-01-04,3,APXMIDP ,381.4,52.67
2021-01-04,3,N2EXMIDP,0,0
2021-01-04,4,APXMIDP ,447.95,54.5
2021-01-04,4,N2EXMIDP,0,0
2021-01-04,5,APXMIDP ,581.45,53.75
2021-01-04,5,N2EXMIDP,0,0
2021-01-04,6,APXMIDP ,554.3,54.33
2021-01-04,6,N2EXMIDP,0,0
2021-01-04,7,APXMIDP ,519.9,55.53
2021-01-04,7,N2EXMIDP,0,0
2021-01-04,8,APXMIDP ,689.25,53.74
2021-01-04,8,N2EXMIDP,0,0
2021-01-04,9,APXMIDP ,457,53.96
2021-01-04,9,N2EXMIDP,0,0
2021-01-04,10,APXMIDP ,507.65,52.9
2021-01-04,10,N2EXMIDP,0,0
2021-01-04,11,APXMIDP ,674.95,58.95
2021-01-04,11,N2EXMIDP,0,0
2021-01-04,12,APXMIDP ,533.6,60.75
2021-01-04,12,N2EXMIDP,0,0
2021-01-04,13,APXMIDP ,958.95,62.65
2021-01-04,13,N2EXMIDP,0,0
2021-01-04,14,APXMIDP ,977.75,55.73
2021-01-04,14,N2EXMIDP,0,0
2021-01-04,15,APXMIDP ,1164.45,52.66
2021-01-04,15,N2EXMIDP,0,0
2021-01-04,16,APXMIDP ,765.4,49.96
2021-01-04,16,N2EXMIDP,0,0
2021-01-04,17,APXMIDP ,1129.1,43.3
2021-01-04,17,N2EXMIDP,0,0
2021-01-04,18,APXMIDP ,1091.15,52.57
2021-01-04,18,N2EXMIDP,0,0
2021-01-04,19,APXMIDP ,1424.15,61.72
2021-01-04,19,N2EXMIDP,0,0
2021-01-04,20,APXMIDP ,1350.25,62.86
2021-01-04,20,N2EXMIDP,0,0
2021-01-04,21,APXMIDP ,1291.9,61.8
2021-01-04,21,N2EXMIDP,0,0
2021-01-04,22,APXMIDP ,1347.05,62.19
2021-01-04,22,N2EXMIDP,0,0
2021-01-04,23,APXMIDP ,1414.85,64.53
2021-01-04,23,N2EXMIDP,0,0
2021-01-04,24,APXMIDP ,1364.75,67.03
2021-01-04,24,N2EXMIDP,0,0
2021-01-04,25,APXMIDP ,1440.35,69.45
2021-01-04,25,N2EXMIDP,0,0
2021-01-04,26,APXMIDP ,1658.8,72.21
2021-01-04,26,N2EXMIDP,0,0
2021-01-04,27,APXMIDP ,1710,70.12
2021-01-04,27,N2EXMIDP,0,0
2021-01-04,28,APXMIDP ,1642.85,64.89
2021-01-04,28,N2EXMIDP,0,0
2021-01-04,29,APXMIDP ,1714.55,66.12
2021-01-04,29,N2EXMIDP,0,0
2021-01-04,30,APXMIDP ,1813.85,60.85
2021-01-04,30,N2EXMIDP,0,0
2021-01-04,31,APXMIDP ,1264.85,73.31
2021-01-04,31,N2EXMIDP,0,0
2021-01-04,32,APXMIDP ,1358.95,81
2021-01-04,32,N2EXMIDP,0,0
2021-01-04,33,APXMIDP ,1390.55,74.41
2021-01-04,33,N2EXMIDP,0,0
2021-01-04,34,APXMIDP ,1252.4,78.5
2021-01-04,34,N2EXMIDP,0,0
2021-01-04,35,APXMIDP ,1584.9,81.4
2021-01-04,35,N2EXMIDP,0,0
2021-01-04,36,APXMIDP ,1832.05,76.06
2021-01-04,36,N2EXMIDP,0,0
2021-01-04,37,APXMIDP ,1710,75.51
2021-01-04,37,N2EXMIDP,0,0
2021-01-04,38,APXMIDP ,1946.65,73.29
2021-01-04,38,N2EXMIDP,0,0
2021-01-04,39,APXMIDP ,1605.4,65.5
2021-01-04,39,N2EXMIDP,0,0
2021-01-04,40,APXMIDP ,1514.85,64.61
2021-01-04,40,N2EXMIDP,0,0
2021-01-04,41,APXMIDP ,1341.1,59.69
2021-01-04,41,N2EXMIDP,0,0
2021-01-04,42,APXMIDP ,1430.3,58.59
2021-01-04,42,N2EXMIDP,0,0
2021-01-04,43,APXMIDP ,1570.4,60.26
2021-01-04,43,N2EXMIDP,0,0
2021-01-04,44,APXMIDP ,1649.9,61.09
2021-01-04,44,N2EXMIDP,0,0
2021-01-04,45,APXMIDP ,1665.65,60.64
2021-01-04,45,N2EXMIDP,0,0
2021-01-04,46,APXMIDP ,1841.65,61.42
2021-01-04,46,N2EXMIDP,0,0
2021-01-04,47,APXMIDP ,846.15,54.56
2021-01-04,47,N2EXMIDP,0,0
2021-01-04,48,APXMIDP ,844.2,49.27
2021-01-04,48,N2EXMIDP,0,0
2021-01-05,1,APXMIDP ,829.5,47.05
2021-01-05,1,N2EXMIDP,0,0
2021-01-05,2,APXMIDP ,762.9,51.08
2021-01-05,2,N2EXMIDP,0,0
2021-01-05,3,APXMIDP ,726,52.09
2021-01-05,3,N2EXMIDP,0,0
2021-01-05,4,APXMIDP ,641.8,54.03
2021-01-05,4,N2EXMIDP,0,0
2021-01-05,5,APXMIDP ,609.7,55.84
2021-01-05,5,N2EXMIDP,0,0
2021-01-05,6,APXMIDP ,546.35,54.16
2021-01-05,6,N2EXMIDP,0,0
2021-01-05,7,APXMIDP ,561.7,54.48
2021-01-05,7,N2EXMIDP,0,0
2021-01-05,8,APXMIDP ,507.5,49.46
2021-01-05,8,N2EXMIDP,0,0
2021-01-05,9,APXMIDP ,459.7,50.31
2021-01-05,9,N2EXMIDP,0,0
2021-01-05,10,APXMIDP ,515.35,48.88
2021-01-05,10,N2EXMIDP,0,0
2021-01-05,11,APXMIDP ,664.5,48.56
2021-01-05,11,N2EXMIDP,0,0
2021-01-05,12,APXMIDP ,594.95,47.61
2021-01-05,12,N2EXMIDP,0,0
2021-01-05,13,APXMIDP ,727.65,58.84
2021-01-05,13,N2EXMIDP,0,0
2021-01-05,14,APXMIDP ,1229,53.36
2021-01-05,14,N2EXMIDP,0,0
2021-01-05,15,APXMIDP ,1547.55,51.2
2021-01-05,15,N2EXMIDP,0,0
2021-01-05,16,APXMIDP ,1820.2,52.22
2021-01-05,16,N2EXMIDP,0,0
2021-01-05,17,APXMIDP ,1253.25,59.14
2021-01-05,17,N2EXMIDP,0,0
2021-01-05,18,APXMIDP ,1694.2,69.18
2021-01-05,18,N2EXMIDP,0,0
2021-01-05,19,APXMIDP ,1074.6,73.51
2021-01-05,19,N2EXMIDP,0,0
2021-01-05,20,APXMIDP ,1276.55,75.08
2021-01-05,20,N2EXMIDP,0,0
2021-01-05,21,APXMIDP ,1292.05,76.34
2021-01-05,21,N2EXMIDP,0,0
2021-01-05,22,APXMIDP ,1481.1,76.5
2021-01-05,22,N2EXMIDP,0,0
2021-01-05,23,APXMIDP ,1432.9,79.32
2021-01-05,23,N2EXMIDP,0,0
2021-01-05,24,APXMIDP ,1528.95,78.97
2021-01-05,24,N2EXMIDP,0,0
2021-01-05,25,APXMIDP ,1447.2,79.68
2021-01-05,25,N2EXMIDP,0,0
2021-01-05,26,APXMIDP ,1769.9,79.39
2021-01-05,26,N2EXMIDP,0,0
2021-01-05,27,APXMIDP ,1539.25,78.66
2021-01-05,27,N2EXMIDP,0,0
2021-01-05,28,APXMIDP ,1323.55,77.74
2021-01-05,28,N2EXMIDP,0,0
2021-01-05,29,APXMIDP ,1463.45,79.59
2021-01-05,29,N2EXMIDP,0,0
2021-01-05,30,APXMIDP ,1690.1,74.95
2021-01-05,30,N2EXMIDP,0,0
2021-01-05,31,APXMIDP ,1448.15,75.93
2021-01-05,31,N2EXMIDP,0,0
2021-01-05,32,APXMIDP ,1641.55,84.33
2021-01-05,32,N2EXMIDP,0,0
2021-01-05,33,APXMIDP ,1516.4,75.96
2021-01-05,33,N2EXMIDP,0,0
2021-01-05,34,APXMIDP ,1563.2,86.58
2021-01-05,34,N2EXMIDP,0,0
2021-01-05,35,APXMIDP ,1753.15,93.65
2021-01-05,35,N2EXMIDP,0,0
2021-01-05,36,APXMIDP ,1917.9,95.15
2021-01-05,36,N2EXMIDP,0,0
2021-01-05,37,APXMIDP ,1671.7,87.61
2021-01-05,37,N2EXMIDP,0,0
2021-01-05,38,APXMIDP ,1952.3,83.27
2021-01-05,38,N2EXMIDP,0,0
2021-01-05,39,APXMIDP ,1563.8,79.99
2021-01-05,39,N2EXMIDP,0,0
2021-01-05,40,APXMIDP ,1510.25,71.08
2021-01-05,40,N2EXMIDP,0,0
2021-01-05,41,APXMIDP ,1475.8,65.36
2021-01-05,41,N2EXMIDP,0,0
2021-01-05,42,APXMIDP ,1400.65,62.52
2021-01-05,42,N2EXMIDP,0,0
2021-01-05,43,APXMIDP ,1758.55,54.91
2021-01-05,43,N2EXMIDP,0,0
2021-01-05,44,APXMIDP ,1741.9,54.24
2021-01-05,44,N2EXMIDP,0,0
2021-01-05,45,APXMIDP ,2091.3,52.42
2021-01-05,45,N2EXMIDP,0,0
2021-01-05,46,APXMIDP ,2622.05,52.2
2021-01-05,46,N2EXMIDP,0,0
2021-01-05,47,APXMIDP ,540.85,55.36
2021-01-05,47,N2EXMIDP,0,0
2021-01-05,48,APXMIDP ,1089.7,57.97
2021-01-05,48,N2EXMIDP,0,0
2021-01-06,1,APXMIDP ,648.85,56.25
2021-01-06,1,N2EXMIDP,0,0
2021-01-06,2,APXMIDP ,677.55,58.62
2021-01-06,2,N2EXMIDP,0,0
2021-01-06,3,APXMIDP ,623.4,49.28
2021-01-06,3,N2EXMIDP,0,0
2021-01-06,4,APXMIDP ,696.8,35.58
2021-01-06,4,N2EXMIDP,0,0
2021-01-06,5,APXMIDP ,459,31.43
2021-01-06,5,N2EXMIDP,0,0
2021-01-06,6,APXMIDP ,398.15,38.18
2021-01-06,6,N2EXMIDP,0,0
2021-01-06,7,APXMIDP ,1165.85,49.26
2021-01-06,7,N2EXMIDP,0,0
2021-01-06,8,APXMIDP ,1198.95,51.68
2021-01-06,8,N2EXMIDP,0,0
2021-01-06,9,APXMIDP ,1012.55,50.17
2021-01-06,9,N2EXMIDP,0,0
2021-01-06,10,APXMIDP ,1222.95,46.65
2021-01-06,10,N2EXMIDP,0,0
2021-01-06,11,APXMIDP ,1219.25,55.24
2021-01-06,11,N2EXMIDP,0,0
2021-01-06,12,APXMIDP ,1294.55,53.8
2021-01-06,12,N2EXMIDP,0,0
2021-01-06,13,APXMIDP ,1429.3,52.6
2021-01-06,13,N2EXMIDP,0,0
2021-01-06,14,APXMIDP ,1491,49.18
2021-01-06,14,N2EXMIDP,0,0
2021-01-06,15,APXMIDP ,2298.75,46.46
2021-01-06,15,N2EXMIDP,0,0
2021-01-06,16,APXMIDP ,1250.75,53.64
2021-01-06,16,N2EXMIDP,0,0
2021-01-06,17,APXMIDP ,1339.15,50.34
2021-01-06,17,N2EXMIDP,0,0
2021-01-06,18,APXMIDP ,1333.25,65.35
2021-01-06,18,N2EXMIDP,0,0
2021-01-06,19,APXMIDP ,1148.95,89.39
2021-01-06,19,N2EXMIDP,0,0
2021-01-06,20,APXMIDP ,1220.95,92.49
2021-01-06,20,N2EXMIDP,0,0
2021-01-06,21,APXMIDP ,1328.4,90.09
2021-01-06,21,N2EXMIDP,0,0
2021-01-06,22,APXMIDP ,1258.8,85.87
2021-01-06,22,N2EXMIDP,0,0
2021-01-06,23,APXMIDP ,1369.55,86.88
2021-01-06,23,N2EXMIDP,0,0
2021-01-06,24,APXMIDP ,1416.85,87.13
2021-01-06,24,N2EXMIDP,0,0
2021-01-06,25,APXMIDP ,1731.4,88.16
2021-01-06,25,N2EXMIDP,0,0
2021-01-06,26,APXMIDP ,1697.45,96.31
2021-01-06,26,N2EXMIDP,0,0
2021-01-06,27,APXMIDP ,2558.45,114.66
2021-01-06,27,N2EXMIDP,0,0
2021-01-06,28,APXMIDP ,2585.5,98.38
2021-01-06,28,N2EXMIDP,0,0
2021-01-06,29,APXMIDP ,2599.05,96.16
2021-01-06,29,N2EXMIDP,0,0
2021-01-06,30,APXMIDP ,3003.5,92.4
2021-01-06,30,N2EXMIDP,0,0
2021-01-06,31,APXMIDP ,1983.7,114.25
2021-01-06,31,N2EXMIDP,0,0
2021-01-06,32,APXMIDP ,2038.75,112.79
2021-01-06,32,N2EXMIDP,0,0
2021-01-06,33,APXMIDP ,1683.45,129.74
2021-01-06,33,N2EXMIDP,0,0
2021-01-06,34,APXMIDP ,2018.65,131.7
2021-01-06,34,N2EXMIDP,0,0
2021-01-06,35,APXMIDP ,1699.5,172.98
2021-01-06,35,N2EXMIDP,0,0
2021-01-06,36,APXMIDP ,1771.5,218.43
2021-01-06,36,N2EXMIDP,0,0
2021-01-06,37,APXMIDP ,1953.6,190.82
2021-01-06,37,N2EXMIDP,0,0
2021-01-06,38,APXMIDP ,2072.3,135.41
2021-01-06,38,N2EXMIDP,0,0
2021-01-06,39,APXMIDP ,1669.65,75.1
2021-01-06,39,N2EXMIDP,0,0
2021-01-06,40,APXMIDP ,1481.65,63.39
2021-01-06,40,N2EXMIDP,0,0
2021-01-06,41,APXMIDP ,1074.8,59.93
2021-01-06,41,N2EXMIDP,0,0
2021-01-06,42,APXMIDP ,1042.35,55.06
2021-01-06,42,N2EXMIDP,0,0
2021-01-06,43,APXMIDP ,1752.3,56.54
2021-01-06,43,N2EXMIDP,0,0
2021-01-06,44,APXMIDP ,1917.8,56.27
2021-01-06,44,N2EXMIDP,0,0
2021-01-06,45,APXMIDP ,2083.1,57.12
2021-01-06,45,N2EXMIDP,0,0
2021-01-06,46,APXMIDP ,2333.9,55.29
2021-01-06,46,N2EXMIDP,0,0
2021-01-06,47,APXMIDP ,790.95,54.23
2021-01-06,47,N2EXMIDP,0,0
2021-01-06,48,APXMIDP ,466.7,55.86
2021-01-06,48,N2EXMIDP,0,0
2021-01-07,1,APXMIDP ,560.3,57.81
2021-01-07,1,N2EXMIDP,0,0
2021-01-07,2,APXMIDP ,295.75,64.42
2021-01-07,2,N2EXMIDP,0,0
2021-01-07,3,APXMIDP ,724,57.19
2021-01-07,3,N2EXMIDP,0,0
2021-01-07,4,APXMIDP ,722.7,53.57
2021-01-07,4,N2EXMIDP,0,0
