SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2015-01-06,24,N2EXMIDP,0,0
2015-01-06,25,APXMIDP ,1520.15,35.74
2015-01-06,25,N2EXMIDP,0,0
2015-01-06,26,APXMIDP ,1692.8,35.65
2015-01-06,26,N2EXMIDP,0,0
2015-01-06,27,APXMIDP ,1647.75,35.97
2015-01-06,27,N2EXMIDP,0,0
2015-01-06,28,APXMIDP ,1647.75,35.79
2015-01-06,28,N2EXMIDP,0,0
2015-01-06,29,APXMIDP ,1747.45,35.74
2015-01-06,29,N2EXMIDP,0,0
2015-01-06,30,APXMIDP ,1901.65,35.52
2015-01-06,30,N2EXMIDP,0,0
2015-01-06,31,APXMIDP ,2223.95,41.92
2015-01-06,31,N2EXMIDP,0,0
2015-01-06,32,APXMIDP ,2011.3,42.96
2015-01-06,32,N2EXMIDP,0,0
2015-01-06,33,APXMIDP ,1775.4,44.56
2015-01-06,33,N2EXMIDP,0,0
2015-01-06,34,APXMIDP ,1611.35,47.98
2015-01-06,34,N2EXMIDP,0,0
2015-01-06,35,APXMIDP ,1888.4,48.28
2015-01-06,35,N2EXMIDP,0,0
2015-01-06,36,APXMIDP ,1976.9,47.92
2015-01-06,36,N2EXMIDP,0,0
2015-01-06,37,APXMIDP ,1906.9,46.93
2015-01-06,37,N2EXMIDP,0,0
2015-01-06,38,APXMIDP ,1963.75,46.47
2015-01-06,38,N2EXMIDP,0,0
2015-01-06,39,APXMIDP ,1910.35,39.61
2015-01-06,39,N2EXMIDP,0,0
2015-01-06,40,APXMIDP ,1830.8,39.91
2015-01-06,40,N2EXMIDP,0,0
2015-01-06,41,APXMIDP ,1645.3,39.3
2015-01-06,41,N2EXMIDP,0,0
2015-01-06,42,APXMIDP ,1690.45,39.23
2015-01-06,42,N2EXMIDP,0,0
2015-01-06,43,APXMIDP ,1665.95,38.37
2015-01-06,43,N2EXMIDP,0,0
2015-01-06,44,APXMIDP ,1588.85,38.53
2015-01-06,44,N2EXMIDP,0,0
2015-01-06,45,APXMIDP ,1867.5,37.4
2015-01-06,45,N2EXMIDP,0,0
2015-01-06,46,APXMIDP ,2229.1,36.75
2015-01-06,46,N2EXMIDP,0,0
2015-01-06,47,APXMIDP ,785.05,34.26
2015-01-06,47,N2EXMIDP,0,0
2015-01-06,48,APXMIDP ,536.4,33.46
2015-01-06,48,N2EXMIDP,0,0
2015-01-07,1,APXMIDP ,603.15,33.82
2015-01-07,1,N2EXMIDP,0,0
2015-01-07,2,APXMIDP ,638.15,33.5
2015-01-07,2,N2EXMIDP,0,0
2015-01-07,3,APXMIDP ,452.6,33.14
2015-01-07,3,N2EXMIDP,0,0
2015-01-07,4,APXMIDP ,586.55,32.16
2015-01-07,4,N2EXMIDP,0,0
2015-01-07,5,APXMIDP ,365.4,29.75
2015-01-07,5,N2EXMIDP,0,0
2015-01-07,6,APXMIDP ,321.25,27.55
