SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2018-01-02,3,APXMIDP ,193.5,42.25
2018-01-02,3,N2EXMIDP,0,0
2018-01-02,4,APXMIDP ,242,40.53
2018-01-02,4,N2EXMIDP,0,0
2018-01-02,5,APXMIDP ,284.3,39.14
2018-01-02,5,N2EXMIDP,0,0
2018-01-02,6,APXMIDP ,232.8,40.83
2018-01-02,6,N2EXMIDP,0,0
2018-01-02,7,APXMIDP ,226.5,37.54
2018-01-02,7,N2EXMIDP,0,0
2018-01-02,8,APXMIDP ,269.1,37.67
2018-01-02,8,N2EXMIDP,0,0
2018-01-02,9,APXMIDP ,400.5,39.99
2018-01-02,9,N2EXMIDP,0,0
2018-01-02,10,APXMIDP ,367.15,40.32
2018-01-02,10,N2EXMIDP,0,0
2018-01-02,11,APXMIDP ,172.75,48.64
2018-01-02,11,N2EXMIDP,0,0
2018-01-02,12,APXMIDP ,217,48.59
2018-01-02,12,N2EXMIDP,0,0
2018-01-02,13,APXMIDP ,399.9,53.57
2018-01-02,13,N2EXMIDP,0,0
2018-01-02,14,APXMIDP ,636,46.63
2018-01-02,14,N2EXMIDP,0,0
2018-01-02,15,APXMIDP ,298.25,43.37
2018-01-02,15,N2EXMIDP,0,0
2018-01-02,16,APXMIDP ,419.5,50.34
2018-01-02,16,N2EXMIDP,0,0
2018-01-02,17,APXMIDP ,527.8,54.72
2018-01-02,17,N2EXMIDP,0,0
2018-01-02,18,APXMIDP ,530.7,56.26
2018-01-02,18,N2EXMIDP,0,0
2018-01-02,19,APXMIDP ,249,55.77
2018-01-02,19,N2EXMIDP,0,0
2018-01-02,20,APXMIDP ,482.25,52.1
2018-01-02,20,N2EXMIDP,0,0
2018-01-02,21,APXMIDP ,637.3,50.12
2018-01-02,21,N2EXMIDP,0,0
2018-01-02,22,APXMIDP ,695.2,50.4
2018-01-02,22,N2EXMIDP,0,0
2018-01-02,23,APXMIDP ,449.5,45.03
2018-01-02,23,N2EXMIDP,0,0
2018-01-02,24,APXMIDP ,464,45.2
2018-01-02,24,N2EXMIDP,0,0
2018-01-02,25,APXMIDP ,587.5,47.9
2018-01-02,25,N2EXMIDP,0,0
2018-01-02,26,APXMIDP ,540,46.77
2018-01-02,26,N2EXMIDP,0,0
2018-01-02,27,APXMIDP ,562.75,45.82
2018-01-02,27,N2EXMIDP,0,0
2018-01-02,28,APXMIDP ,732.5,45.35
2018-01-02,28,N2EXMIDP,0,0
2018-01-02,29,APXMIDP ,718,44.99
2018-01-02,29,N2EXMIDP,0,0
2018-01-02,30,APXMIDP ,822.1,45.08
2018-01-02,30,N2EXMIDP,0,0
2018-01-02,31,APXMIDP ,607.5,55.18
2018-01-02,31,N2EXMIDP,0,0
2018-01-02,32,APXMIDP ,525.8,61
2018-01-02,32,N2EXMIDP,0,0
2018-01-02,33,APXMIDP ,748.3,59.75
2018-01-02,33,N2EXMIDP,0,0
2018-01-02,34,APXMIDP ,668.45,64.18
2018-01-02,34,N2EXMIDP,0,0
2018-01-02,35,APXMIDP ,890.5,66
2018-01-02,35,N2EXMIDP,0,0
2018-01-02,36,APXMIDP ,1085.75,68.37
2018-01-02,36,N2EXMIDP,0,0
2018-01-02,37,APXMIDP ,1320,69.44
2018-01-02,37,N2EXMIDP,0,0
2018-01-02,38,APXMIDP ,1187.65,62.94
2018-01-02,38,N2EXMIDP,0,0
2018-01-02,39,APXMIDP ,731,57.23
2018-01-02,39,N2EXMIDP,0,0
2018-01-02,40,APXMIDP ,767.2,53.18
2018-01-02,40,N2EXMIDP,0,0
2018-01-02,41,APXMIDP ,673.2,53.95
2018-01-02,41,N2EXMIDP,0,0
2018-01-02,42,APXMIDP ,856.25,49.27
2018-01-02,42,N2EXMIDP,0,0
2018-01-02,43,APXMIDP ,1044.85,50.71
2018-01-02,43,N2EXMIDP,0,0
2018-01-02,44,APXMIDP ,1048.25,47.07
2018-01-02,44,N2EXMIDP,0,0
2018-01-02,45,APXMIDP ,1397.25,46.3
2018-01-02,45,N2EXMIDP,0,0
2018-01-02,46,APXMIDP ,1910.15,45.71
2018-01-02,46,N2EXMIDP,0,0
2018-01-02,47,APXMIDP ,309.5,48
2018-01-02,47,N2EXMIDP,0,0
2018-01-02,48,APXMIDP ,100.15,43.65
2018-01-02,48,N2EXMIDP,0,0
2018-01-03,1,APXMIDP ,179.55,43.95
2018-01-03,1,N2EXMIDP,0,0
2018-01-03,2,APXMIDP ,216,45.69
2018-01-03,2,N2EXMIDP,0,0
2018-01-03,3,APXMIDP ,378.25,48.02
2018-01-03,3,N2EXMIDP,0,0
2018-01-03,4,APXMIDP ,281,46.98
2018-01-03,4,N2EXMIDP,0,0
2018-01-03,5,APXMIDP ,293,46.25
2018-01-03,5,N2EXMIDP,0,0
2018-01-03,6,APXMIDP ,384.5,47.42
2018-01-03,6,N2EXMIDP,0,0
2018-01-03,7,APXMIDP ,231.5,46.74
2018-01-03,7,N2EXMIDP,0,0
2018-01-03,8,APXMIDP ,225.65,46.24
2018-01-03,8,N2EXMIDP,0,0
2018-01-03,9,APXMIDP ,249.4,44.83
2018-01-03,9,N2EXMIDP,0,0
2018-01-03,10,APXMIDP ,340.75,42.99
2018-01-03,10,N2EXMIDP,0,0
2018-01-03,11,APXMIDP ,279.35,43.78
2018-01-03,11,N2EXMIDP,0,0
2018-01-03,12,APXMIDP ,426.65,44.91
2018-01-03,12,N2EXMIDP,0,0
2018-01-03,13,APXMIDP ,466.75,52.96
2018-01-03,13,N2EXMIDP,0,0
2018-01-03,14,APXMIDP ,885.7,47.81
2018-01-03,14,N2EXMIDP,0,0
2018-01-03,15,APXMIDP ,184.5,48.15
2018-01-03,15,N2EXMIDP,0,0
2018-01-03,16,APXMIDP ,397.35,53.11
2018-01-03,16,N2EXMIDP,0,0
2018-01-03,17,APXMIDP ,153.5,53.06
2018-01-03,17,N2EXMIDP,0,0
2018-01-03,18,APXMIDP ,88.5,54.34
2018-01-03,18,N2EXMIDP,0,0
2018-01-03,19,APXMIDP ,148,50.7
2018-01-03,19,N2EXMIDP,0,0
2018-01-03,20,APXMIDP ,253.95,46.73
2018-01-03,20,N2EXMIDP,0,0
2018-01-03,21,APXMIDP ,577.7,42.6
2018-01-03,21,N2EXMIDP,0,0
2018-01-03,22,APXMIDP ,524.35,44.02
2018-01-03,22,N2EXMIDP,0,0
2018-01-03,23,APXMIDP ,583,43.53
2018-01-03,23,N2EXMIDP,0,0
2018-01-03,24,APXMIDP ,815.5,43.04
2018-01-03,24,N2EXMIDP,0,0
2018-01-03,25,APXMIDP ,944.05,42.73
2018-01-03,25,N2EXMIDP,0,0
2018-01-03,26,APXMIDP ,992.15,42.6
2018-01-03,26,N2EXMIDP,0,0
2018-01-03,27,APXMIDP ,873,42.95
2018-01-03,27,N2EXMIDP,0,0
2018-01-03,28,APXMIDP ,1023,42.83
2018-01-03,28,N2EXMIDP,0,0
2018-01-03,29,APXMIDP ,968.3,42.91
2018-01-03,29,N2EXMIDP,0,0
2018-01-03,30,APXMIDP ,1030.8,42.94
2018-01-03,30,N2EXMIDP,0,0
2018-01-03,31,APXMIDP ,1106.15,49.15
2018-01-03,31,N2EXMIDP,0,0
2018-01-03,32,APXMIDP ,968.65,49.96
2018-01-03,32,N2EXMIDP,0,0
2018-01-03,33,APXMIDP ,1292.25,48.91
2018-01-03,33,N2EXMIDP,0,0
2018-01-03,34,APXMIDP ,822.5,60.21
2018-01-03,34,N2EXMIDP,0,0
2018-01-03,35,APXMIDP ,830.3,63.44
2018-01-03,35,N2EXMIDP,0,0
2018-01-03,36,APXMIDP ,833,63.12
2018-01-03,36,N2EXMIDP,0,0
2018-01-03,37,APXMIDP ,861,63.39
2018-01-03,37,N2EXMIDP,0,0
2018-01-03,38,APXMIDP ,895.8,62.91
2018-01-03,38,N2EXMIDP,0,0
2018-01-03,39,APXMIDP ,445,56.54
2018-01-03,39,N2EXMIDP,0,0
2018-01-03,40,APXMIDP ,457.05,50.81
2018-01-03,40,N2EXMIDP,0,0
2018-01-03,41,APXMIDP ,703.5,47.84
2018-01-03,41,N2EXMIDP,0,0
2018-01-03,42,APXMIDP ,764.8,46.24
2018-01-03,42,N2EXMIDP,0,0
2018-01-03,43,APXMIDP ,682.95,45.49
2018-01-03,43,N2EXMIDP,0,0
2018-01-03,44,APXMIDP ,942.3,44.93
2018-01-03,44,N2EXMIDP,0,0
2018-01-03,45,APXMIDP ,994.4,42.29
2018-01-03,45,N2EXMIDP,0,0
2018-01-03,46,APXMIDP ,1056.15,41.34
2018-01-03,46,N2EXMIDP,0,0
2018-01-03,47,APXMIDP ,530.25,41.7
2018-01-03,47,N2EXMIDP,0,0
2018-01-03,48,APXMIDP ,607.2,39.84
2018-01-03,48,N2EXMIDP,0,0
2018-01-04,1,APXMIDP ,355.35,39.53
2018-01-04,1,N2EXMIDP,0,0
2018-01-04,2,APXMIDP ,339,40.32
2018-01-04,2,N2EXMIDP,0,0
2018-01-04,3,APXMIDP ,244.65,39.53
2018-01-04,3,N2EXMIDP,0,0
2018-01-04,4,APXMIDP ,226.15,39.49
2018-01-04,4,N2EXMIDP,0,0
2018-01-04,5,APXMIDP ,318.6,39.96
2018-01-04,5,N2EXMIDP,0,0
2018-01-04,6,APXMIDP ,346.55,39.96
2018-01-04,6,N2EXMIDP,0,0
2018-01-04,7,APXMIDP ,479.6,43.35
2018-01-04,7,N2EXMIDP,0,0
2018-01-04,8,APXMIDP ,425.65,43.25
2018-01-04,8,N2EXMIDP,0,0
2018-01-04,9,APXMIDP ,589.85,42.51
2018-01-04,9,N2EXMIDP,0,0
2018-01-04,10,APXMIDP ,519.95,42.21
2018-01-04,10,N2EXMIDP,0,0
2018-01-04,11,APXMIDP ,352.35,43.18
2018-01-04,11,N2EXMIDP,0,0
2018-01-04,12,APXMIDP ,373.3,42.5
2018-01-04,12,N2EXMIDP,0,0
2018-01-04,13,APXMIDP ,978.55,49.76
2018-01-04,13,N2EXMIDP,0,0
2018-01-04,14,APXMIDP ,979.7,44.39
2018-01-04,14,N2EXMIDP,0,0
2018-01-04,15,APXMIDP ,688.3,48.78
2018-01-04,15,N2EXMIDP,0,0
2018-01-04,16,APXMIDP ,314.95,52.29
2018-01-04,16,N2EXMIDP,0,0
2018-01-04,17,APXMIDP ,371.95,45.2
2018-01-04,17,N2EXMIDP,0,0
2018-01-04,18,APXMIDP ,325.85,47.4
2018-01-04,18,N2EXMIDP,0,0
2018-01-04,19,APXMIDP ,485.5,46.33
2018-01-04,19,N2EXMIDP,0,0
2018-01-04,20,APXMIDP ,662,44.25
2018-01-04,20,N2EXMIDP,0,0
2018-01-04,21,APXMIDP ,752.85,43.93
2018-01-04,21,N2EXMIDP,0,0
2018-01-04,22,APXMIDP ,1004.2,43.23
2018-01-04,22,N2EXMIDP,0,0
2018-01-04,23,APXMIDP ,1203,40.15
2018-01-04,23,N2EXMIDP,0,0
2018-01-04,24,APXMIDP ,1542.75,40.99
2018-01-04,24,N2EXMIDP,0,0
2018-01-04,25,APXMIDP ,1745.5,41.74
2018-01-04,25,N2EXMIDP,0,0
2018-01-04,26,APXMIDP ,1807.95,41.82
2018-01-04,26,N2EXMIDP,0,0
2018-01-04,27,APXMIDP ,1462,40.94
2018-01-04,27,N2EXMIDP,0,0
2018-01-04,28,APXMIDP ,1526,41.05
2018-01-04,28,N2EXMIDP,0,0
2018-01-04,29,APXMIDP ,1649.5,41.16
2018-01-04,29,N2EXMIDP,0,0
2018-01-04,30,APXMIDP ,1610.5,41.11
2018-01-04,30,N2EXMIDP,0,0
2018-01-04,31,APXMIDP ,759.5,44.42
2018-01-04,31,N2EXMIDP,0,0
2018-01-04,32,APXMIDP ,385.75,48.71
2018-01-04,32,N2EXMIDP,0,0
2018-01-04,33,APXMIDP ,551.85,48.13
2018-01-04,33,N2EXMIDP,0,0
2018-01-04,34,APXMIDP ,921.5,64.26
2018-01-04,34,N2EXMIDP,0,0
2018-01-04,35,APXMIDP ,880.25,65.38
2018-01-04,35,N2EXMIDP,0,0
2018-01-04,36,APXMIDP ,1209.15,64.37
2018-01-04,36,N2EXMIDP,0,0
2018-01-04,37,APXMIDP ,1152.85,62.02
2018-01-04,37,N2EXMIDP,0,0
2018-01-04,38,APXMIDP ,1037,63.06
2018-01-04,38,N2EXMIDP,0,0
2018-01-04,39,APXMIDP ,1061.25,54.98
2018-01-04,39,N2EXMIDP,0,0
2018-01-04,40,APXMIDP ,772.25,50.75
2018-01-04,40,N2EXMIDP,0,0
2018-01-04,41,APXMIDP ,852.75,51.48
2018-01-04,41,N2EXMIDP,0,0
2018-01-04,42,APXMIDP ,1219.8,49.35
2018-01-04,42,N2EXMIDP,0,0
2018-01-04,43,APXMIDP ,991.65,47.36
2018-01-04,43,N2EXMIDP,0,0
2018-01-04,44,APXMIDP ,1060.55,46.2
2018-01-04,44,N2EXMIDP,0,0
2018-01-04,45,APXMIDP ,1435.45,45.3
2018-01-04,45,N2EXMIDP,0,0
2018-01-04,46,APXMIDP ,1668.95,44.83
2018-01-04,46,N2EXMIDP,0,0
2018-01-04,47,APXMIDP ,451.05,42.8
2018-01-04,47,N2EXMIDP,0,0
2018-01-04,48,APXMIDP ,328.35,42.28
2018-01-04,48,N2EXMIDP,0,0
2018-01-05,1,APXMIDP ,78.35,42.34
2018-01-05,1,N2EXMIDP,0,0
2018-01-05,2,APXMIDP ,102.7,46.32
2018-01-05,2,N2EXMIDP,0,0
2018-01-05,3,APXMIDP ,135.25,48.54
2018-01-05,3,N2EXMIDP,0,0
2018-01-05,4,APXMIDP ,206.5,48.12
2018-01-05,4,N2EXMIDP,0,0
2018-01-05,5,APXMIDP ,213.85,48.72
2018-01-05,5,N2EXMIDP,0,0
2018-01-05,6,APXMIDP ,178.9,48.69
2018-01-05,6,N2EXMIDP,0,0
2018-01-05,7,APXMIDP ,74.25,45.96
2018-01-05,7,N2EXMIDP,0,0
2018-01-05,8,APXMIDP ,154.55,45.58
2018-01-05,8,N2EXMIDP,0,0
2018-01-05,9,APXMIDP ,198.2,44.73
2018-01-05,9,N2EXMIDP,0,0
2018-01-05,10,APXMIDP ,159.85,44.4
2018-01-05,10,N2EXMIDP,0,0
2018-01-05,11,APXMIDP ,162.75,44.69
2018-01-05,11,N2EXMIDP,0,0
2018-01-05,12,APXMIDP ,275,44.99
2018-01-05,12,N2EXMIDP,0,0
2018-01-05,13,APXMIDP ,455.65,49.35
2018-01-05,13,N2EXMIDP,0,0
2018-01-05,14,APXMIDP ,571.65,44.06
2018-01-05,14,N2EXMIDP,0,0
2018-01-05,15,APXMIDP ,274.65,44.22
2018-01-05,15,N2EXMIDP,0,0
2018-01-05,16,APXMIDP ,479,46.56
2018-01-05,16,N2EXMIDP,0,0
2018-01-05,17,APXMIDP ,330.45,47.12
2018-01-05,17,N2EXMIDP,0,0
2018-01-05,18,APXMIDP ,475.15,46.8
2018-01-05,18,N2EXMIDP,0,0
2018-01-05,19,APXMIDP ,485.15,48.28
2018-01-05,19,N2EXMIDP,0,0
2018-01-05,20,APXMIDP ,613.4,48
2018-01-05,20,N2EXMIDP,0,0
2018-01-05,21,APXMIDP ,801.85,48.59
2018-01-05,21,N2EXMIDP,0,0
2018-01-05,22,APXMIDP ,917.65,48.93
2018-01-05,22,N2EXMIDP,0,0
2018-01-05,23,APXMIDP ,998,50.06
2018-01-05,23,N2EXMIDP,0,0
2018-01-05,24,APXMIDP ,1071.55,49.17
2018-01-05,24,N2EXMIDP,0,0
2018-01-05,25,APXMIDP ,1403.25,47.94
2018-01-05,25,N2EXMIDP,0,0
2018-01-05,26,APXMIDP ,1712.85,47.55
2018-01-05,26,N2EXMIDP,0,0
2018-01-05,27,APXMIDP ,1906.1,47.43
2018-01-05,27,N2EXMIDP,0,0
2018-01-05,28,APXMIDP ,2004.85,47.61
2018-01-05,28,N2EXMIDP,0,0
2018-01-05,29,APXMIDP ,2094.55,47.58
2018-01-05,29,N2EXMIDP,0,0
2018-01-05,30,APXMIDP ,2077,47.32
2018-01-05,30,N2EXMIDP,0,0
2018-01-05,31,APXMIDP ,932.8,63.53
2018-01-05,31,N2EXMIDP,0,0
2018-01-05,32,APXMIDP ,1025.85,62.65
2018-01-05,32,N2EXMIDP,0,0
2018-01-05,33,APXMIDP ,1239.5,61.37
2018-01-05,33,N2EXMIDP,0,0
2018-01-05,34,APXMIDP ,1011.95,71.49
2018-01-05,34,N2EXMIDP,0,0
2018-01-05,35,APXMIDP ,1459.6,84.99
2018-01-05,35,N2EXMIDP,0,0
2018-01-05,36,APXMIDP ,1687,89.59
2018-01-05,36,N2EXMIDP,0,0
2018-01-05,37,APXMIDP ,1596,83.55
2018-01-05,37,N2EXMIDP,0,0
2018-01-05,38,APXMIDP ,1406,80.43
2018-01-05,38,N2EXMIDP,0,0
2018-01-05,39,APXMIDP ,906.35,55.94
2018-01-05,39,N2EXMIDP,0,0
2018-01-05,40,APXMIDP ,934.5,54.72
2018-01-05,40,N2EXMIDP,0,0
2018-01-05,41,APXMIDP ,1153.25,54.67
2018-01-05,41,N2EXMIDP,0,0
2018-01-05,42,APXMIDP ,1275.1,52.88
2018-01-05,42,N2EXMIDP,0,0
2018-01-05,43,APXMIDP ,1139.65,51.42
2018-01-05,43,N2EXMIDP,0,0
2018-01-05,44,APXMIDP ,881,51.98
2018-01-05,44,N2EXMIDP,0,0
2018-01-05,45,APXMIDP ,913.6,52.03
2018-01-05,45,N2EXMIDP,0,0
2018-01-05,46,APXMIDP ,918.5,52.09
2018-01-05,46,N2EXMIDP,0,0
2018-01-05,47,APXMIDP ,638.4,53.28
2018-01-05,47,N2EXMIDP,0,0
2018-01-05,48,APXMIDP ,458.9,55.2
2018-01-05,48,N2EXMIDP,0,0
2018-01-06,1,APXMIDP ,434.9,58.05
2018-01-06,1,N2EXMIDP,0,0
2018-01-06,2,APXMIDP ,505.4,58.32
2018-01-06,2,N2EXMIDP,0,0
2018-01-06,3,APXMIDP ,397.65,57.94
2018-01-06,3,N2EXMIDP,0,0
2018-01-06,4,APXMIDP ,293.3,56.22
2018-01-06,4,N2EXMIDP,0,0
2018-01-06,5,APXMIDP ,543.6,54.23
2018-01-06,5,N2EXMIDP,0,0
2018-01-06,6,APXMIDP ,574,52.76
2018-01-06,6,N2EXMIDP,0,0
2018-01-06,7,APXMIDP ,131.5,40.25
2018-01-06,7,N2EXMIDP,0,0
2018-01-06,8,APXMIDP ,319.4,43.33
2018-01-06,8,N2EXMIDP,0,0
2018-01-06,9,APXMIDP ,330.6,42.34
2018-01-06,9,N2EXMIDP,0,0
2018-01-06,10,APXMIDP ,359.4,41.98
2018-01-06,10,N2EXMIDP,0,0
2018-01-06,11,APXMIDP ,455.5,40.28
2018-01-06,11,N2EXMIDP,0,0
2018-01-06,12,APXMIDP ,464.15,39.94
2018-01-06,12,N2EXMIDP,0,0
2018-01-06,13,APXMIDP ,425.45,43.06
2018-01-06,13,N2EXMIDP,0,0
2018-01-06,14,APXMIDP ,441.1,42.19
2018-01-06,14,N2EXMIDP,0,0
2018-01-06,15,APXMIDP ,478.85,42.02
2018-01-06,15,N2EXMIDP,0,0
2018-01-06,16,APXMIDP ,415,44.47
2018-01-06,16,N2EXMIDP,0,0
2018-01-06,17,APXMIDP ,346.5,45.35
2018-01-06,17,N2EXMIDP,0,0
2018-01-06,18,APXMIDP ,410.1,51.44
2018-01-06,18,N2EXMIDP,0,0
2018-01-06,19,APXMIDP ,369.5,56.85
2018-01-06,19,N2EXMIDP,0,0
2018-01-06,20,APXMIDP ,337.3,56.4
2018-01-06,20,N2EXMIDP,0,0
2018-01-06,21,APXMIDP ,374,55.47
2018-01-06,21,N2EXMIDP,0,0
2018-01-06,22,APXMIDP ,403.1,55.63
2018-01-06,22,N2EXMIDP,0,0
2018-01-06,23,APXMIDP ,164.5,52.48
2018-01-06,23,N2EXMIDP,0,0
2018-01-06,24,APXMIDP ,227.5,52.89
2018-01-06,24,N2EXMIDP,0,0
2018-01-06,25,APXMIDP ,480.5,52.42
2018-01-06,25,N2EXMIDP,0,0
2018-01-06,26,APXMIDP ,380.55,52.8
2018-01-06,26,N2EXMIDP,0,0
2018-01-06,27,APXMIDP ,86.75,52.87
2018-01-06,27,N2EXMIDP,0,0
2018-01-06,28,APXMIDP ,321.75,51.25
2018-01-06,28,N2EXMIDP,0,0
2018-01-06,29,APXMIDP ,500.05,48.1
2018-01-06,29,N2EXMIDP,0,0
2018-01-06,30,APXMIDP ,694.95,45.68
2018-01-06,30,N2EXMIDP,0,0
2018-01-06,31,APXMIDP ,820.35,48.68
2018-01-06,31,N2EXMIDP,0,0
2018-01-06,32,APXMIDP ,547.35,51.25
2018-01-06,32,N2EXMIDP,0,0
2018-01-06,33,APXMIDP ,557.45,55.17
2018-01-06,33,N2EXMIDP,0,0
2018-01-06,34,APXMIDP ,797.05,72.76
2018-01-06,34,N2EXMIDP,0,0
2018-01-06,35,APXMIDP ,336.9,74.45
2018-01-06,35,N2EXMIDP,0,0
2018-01-06,36,APXMIDP ,551.6,78.69
2018-01-06,36,N2EXMIDP,0,0
2018-01-06,37,APXMIDP ,642.7,78.99
2018-01-06,37,N2EXMIDP,0,0
2018-01-06,38,APXMIDP ,374.55,70.71
2018-01-06,38,N2EXMIDP,0,0
2018-01-06,39,APXMIDP ,277.15,67.77
2018-01-06,39,N2EXMIDP,0,0
2018-01-06,40,APXMIDP ,95,55.44
2018-01-06,40,N2EXMIDP,0,0
2018-01-06,41,APXMIDP ,389.2,51.82
2018-01-06,41,N2EXMIDP,0,0
2018-01-06,42,APXMIDP ,478.8,49.02
2018-01-06,42,N2EXMIDP,0,0
2018-01-06,43,APXMIDP ,721.2,44.72
2018-01-06,43,N2EXMIDP,0,0
2018-01-06,44,APXMIDP ,766.7,44.28
2018-01-06,44,N2EXMIDP,0,0
2018-01-06,45,APXMIDP ,588.5,42.82
2018-01-06,45,N2EXMIDP,0,0
2018-01-06,46,APXMIDP ,1010.5,43.72
2018-01-06,46,N2EXMIDP,0,0
2018-01-06,47,APXMIDP ,149,49.78
2018-01-06,47,N2EXMIDP,0,0
2018-01-06,48,APXMIDP ,150,48.92
2018-01-06,48,N2EXMIDP,0,0
2018-01-07,1,APXMIDP ,160,49.1
2018-01-07,1,N2EXMIDP,0,0
2018-01-07,2,APXMIDP ,175,48.61
2018-01-07,2,N2EXMIDP,0,0
2018-01-07,3,APXMIDP ,60.5,45.63
2018-01-07,3,N2EXMIDP,0,0
2018-01-07,4,APXMIDP ,149.5,44.9
2018-01-07,4,N2EXMIDP,0,0
2018-01-07,5,APXMIDP ,195,43.53
2018-01-07,5,N2EXMIDP,0,0
2018-01-07,6,APXMIDP ,245.05,43.12
2018-01-07,6,N2EXMIDP,0,0
2018-01-07,7,APXMIDP ,230.7,42.45
2018-01-07,7,N2EXMIDP,0,0
2018-01-07,8,APXMIDP ,239.5,42.02
