SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2022-01-02,8,APXMIDP ,628.6,-6.24
2022-01-02,8,N2EXMIDP,0,0
2022-01-02,9,APXMIDP ,561.15,-5.12
2022-01-02,9,N2EXMIDP,0,0
2022-01-02,10,APXMIDP ,590.15,-1.91
2022-01-02,10,N2EXMIDP,0,0
2022-01-02,11,APXMIDP ,644.9,1.1
2022-01-02,11,N2EXMIDP,0,0
2022-01-02,12,APXMIDP ,687.9,16.5
2022-01-02,12,N2EXMIDP,0,0
2022-01-02,13,APXMIDP ,798.25,14.1
2022-01-02,13,N2EXMIDP,0,0
2022-01-02,14,APXMIDP ,951.3,17.27
2022-01-02,14,N2EXMIDP,0,0
2022-01-02,15,APXMIDP ,814.25,8.16
2022-01-02,15,N2EXMIDP,0,0
2022-01-02,16,APXMIDP ,778.25,7.15
2022-01-02,16,N2EXMIDP,0,0
2022-01-02,17,APXMIDP ,934.55,4
2022-01-02,17,N2EXMIDP,0,0
2022-01-02,18,APXMIDP ,859.9,20.57
2022-01-02,18,N2EXMIDP,0,0
2022-01-02,19,APXMIDP ,976.85,24.43
2022-01-02,19,N2EXMIDP,0,0
2022-01-02,20,APXMIDP ,845.35,38.11
2022-01-02,20,N2EXMIDP,0,0
2022-01-02,21,APXMIDP ,1126.35,27.44
2022-01-02,21,N2EXMIDP,0,0
2022-01-02,22,APXMIDP ,808.5,26.38
2022-01-02,22,N2EXMIDP,0,0
2022-01-02,23,APXMIDP ,914.95,44.06
2022-01-02,23,N2EXMIDP,0,0
2022-01-02,24,APXMIDP ,782.2,45.79
2022-01-02,24,N2EXMIDP,0,0
2022-01-02,25,APXMIDP ,912.8,53.23
2022-01-02,25,N2EXMIDP,0,0
2022-01-02,26,APXMIDP ,972.4,49.68
2022-01-02,26,N2EXMIDP,0,0
2022-01-02,27,APXMIDP ,977.45,53.04
2022-01-02,27,N2EXMIDP,0,0
2022-01-02,28,APXMIDP ,1028.35,57.61
2022-01-02,28,N2EXMIDP,0,0
2022-01-02,29,APXMIDP ,1099.55,67.8
2022-01-02,29,N2EXMIDP,0,0
2022-01-02,30,APXMIDP ,1344.2,61.01
2022-01-02,30,N2EXMIDP,0,0
2022-01-02,31,APXMIDP ,1037.6,73.96
2022-01-02,31,N2EXMIDP,0,0
2022-01-02,32,APXMIDP ,887.15,77
2022-01-02,32,N2EXMIDP,0,0
2022-01-02,33,APXMIDP ,1055.05,79.02
2022-01-02,33,N2EXMIDP,0,0
2022-01-02,34,APXMIDP ,1414.9,93.88
2022-01-02,34,N2EXMIDP,0,0
2022-01-02,35,APXMIDP ,1083.65,81.45
2022-01-02,35,N2EXMIDP,0,0
2022-01-02,36,APXMIDP ,1131.05,76.31
2022-01-02,36,N2EXMIDP,0,0
2022-01-02,37,APXMIDP ,1223.85,76.85
2022-01-02,37,N2EXMIDP,0,0
2022-01-02,38,APXMIDP ,953.45,62.73
2022-01-02,38,N2EXMIDP,0,0
2022-01-02,39,APXMIDP ,936.2,53.98
2022-01-02,39,N2EXMIDP,0,0
2022-01-02,40,APXMIDP ,1139.5,41.7
2022-01-02,40,N2EXMIDP,0,0
2022-01-02,41,APXMIDP ,1447.55,57.57
2022-01-02,41,N2EXMIDP,0,0
2022-01-02,42,APXMIDP ,1376.4,60.03
2022-01-02,42,N2EXMIDP,0,0
2022-01-02,43,APXMIDP ,1138.35,23.89
2022-01-02,43,N2EXMIDP,0,0
2022-01-02,44,APXMIDP ,1063.95,9.5
2022-01-02,44,N2EXMIDP,0,0
2022-01-02,45,APXMIDP ,987.15,14.19
2022-01-02,45,N2EXMIDP,0,0
2022-01-02,46,APXMIDP ,1191.55,1.61
2022-01-02,46,N2EXMIDP,0,0
2022-01-02,47,APXMIDP ,970.9,3.65
2022-01-02,47,N2EXMIDP,0,0
2022-01-02,48,APXMIDP ,983.3,8.05
2022-01-02,48,N2EXMIDP,0,0
2022-01-03,1,APXMIDP ,690.7,7.36
2022-01-03,1,N2EXMIDP,0,0
2022-01-03,2,APXMIDP ,714.9,16.9
2022-01-03,2,N2EXMIDP,0,0
2022-01-03,3,APXMIDP ,728.35,-1.62
2022-01-03,3,N2EXMIDP,0,0
2022-01-03,4,APXMIDP ,982.6,-12.6
2022-01-03,4,N2EXMIDP,0,0
2022-01-03,5,APXMIDP ,874,-19.93
2022-01-03,5,N2EXMIDP,0,0
2022-01-03,6,APXMIDP ,1033.7,-30.3
2022-01-03,6,N2EXMIDP,0,0
2022-01-03,7,APXMIDP ,1146.3,-3.09
2022-01-03,7,N2EXMIDP,0,0
2022-01-03,8,APXMIDP ,1181.8,-13.64
2022-01-03,8,N2EXMIDP,0,0
2022-01-03,9,APXMIDP ,1217.45,-13.48
2022-01-03,9,N2EXMIDP,0,0
2022-01-03,10,APXMIDP ,1396.55,-21.75
2022-01-03,10,N2EXMIDP,0,0
2022-01-03,11,APXMIDP ,679.65,-46.14
2022-01-03,11,N2EXMIDP,0,0
2022-01-03,12,APXMIDP ,679,-45.17
2022-01-03,12,N2EXMIDP,0,0
2022-01-03,13,APXMIDP ,1186.75,-18.53
2022-01-03,13,N2EXMIDP,0,0
2022-01-03,14,APXMIDP ,945.9,-8.86
2022-01-03,14,N2EXMIDP,0,0
2022-01-03,15,APXMIDP ,1395.1,51.94
2022-01-03,15,N2EXMIDP,0,0
2022-01-03,16,APXMIDP ,1660.85,68.31
2022-01-03,16,N2EXMIDP,0,0
2022-01-03,17,APXMIDP ,1580.55,52.43
2022-01-03,17,N2EXMIDP,0,0
2022-01-03,18,APXMIDP ,2120.45,70.56
2022-01-03,18,N2EXMIDP,0,0
2022-01-03,19,APXMIDP ,1754,86.05
2022-01-03,19,N2EXMIDP,0,0
2022-01-03,20,APXMIDP ,1676.95,98.7
2022-01-03,20,N2EXMIDP,0,0
2022-01-03,21,APXMIDP ,1771.6,96.97
2022-01-03,21,N2EXMIDP,0,0
2022-01-03,22,APXMIDP ,1459.85,104.38
2022-01-03,22,N2EXMIDP,0,0
2022-01-03,23,APXMIDP ,1547.45,95.48
2022-01-03,23,N2EXMIDP,0,0
2022-01-03,24,APXMIDP ,1615.95,94.56
2022-01-03,24,N2EXMIDP,0,0
2022-01-03,25,APXMIDP ,1566.65,107.63
2022-01-03,25,N2EXMIDP,0,0
2022-01-03,26,APXMIDP ,1702.5,113.58
2022-01-03,26,N2EXMIDP,0,0
2022-01-03,27,APXMIDP ,1365,109.29
2022-01-03,27,N2EXMIDP,0,0
2022-01-03,28,APXMIDP ,1301.8,112.61
2022-01-03,28,N2EXMIDP,0,0
2022-01-03,29,APXMIDP ,1247.85,120.46
2022-01-03,29,N2EXMIDP,0,0
2022-01-03,30,APXMIDP ,1340.3,136.61
2022-01-03,30,N2EXMIDP,0,0
2022-01-03,31,APXMIDP ,1494.6,131.94
2022-01-03,31,N2EXMIDP,0,0
2022-01-03,32,APXMIDP ,1545.4,140.44
2022-01-03,32,N2EXMIDP,0,0
2022-01-03,33,APXMIDP ,1736.15,107.54
2022-01-03,33,N2EXMIDP,0,0
2022-01-03,34,APXMIDP ,1501.5,128.63
2022-01-03,34,N2EXMIDP,0,0
2022-01-03,35,APXMIDP ,1892.85,148.04
2022-01-03,35,N2EXMIDP,0,0
2022-01-03,36,APXMIDP ,1455.4,166.18
2022-01-03,36,N2EXMIDP,0,0
2022-01-03,37,APXMIDP ,2071.2,158.09
2022-01-03,37,N2EXMIDP,0,0
2022-01-03,38,APXMIDP ,1547.25,135.08
2022-01-03,38,N2EXMIDP,0,0
2022-01-03,39,APXMIDP ,2333.45,145.97
2022-01-03,39,N2EXMIDP,0,0
2022-01-03,40,APXMIDP ,2009.2,160.72
2022-01-03,40,N2EXMIDP,0,0
2022-01-03,41,APXMIDP ,2164.1,168.23
2022-01-03,41,N2EXMIDP,0,0
2022-01-03,42,APXMIDP ,2011.7,161.84
2022-01-03,42,N2EXMIDP,0,0
2022-01-03,43,APXMIDP ,2063,155.32
2022-01-03,43,N2EXMIDP,0,0
2022-01-03,44,APXMIDP ,1572.7,136.52
2022-01-03,44,N2EXMIDP,0,0
2022-01-03,45,APXMIDP ,2043.3,128.03
2022-01-03,45,N2EXMIDP,0,0
2022-01-03,46,APXMIDP ,1768.3,109.28
2022-01-03,46,N2EXMIDP,0,0
2022-01-03,47,APXMIDP ,920.6,74.18
2022-01-03,47,N2EXMIDP,0,0
2022-01-03,48,APXMIDP ,604.7,52.1
2022-01-03,48,N2EXMIDP,0,0
2022-01-04,1,APXMIDP ,827.45,69.49
2022-01-04,1,N2EXMIDP,0,0
2022-01-04,2,APXMIDP ,896.4,89.58
2022-01-04,2,N2EXMIDP,0,0
2022-01-04,3,APXMIDP ,907.7,86.03
2022-01-04,3,N2EXMIDP,0,0
2022-01-04,4,APXMIDP ,910.65,90.83
2022-01-04,4,N2EXMIDP,0,0
2022-01-04,5,APXMIDP ,949.65,94.19
2022-01-04,5,N2EXMIDP,0,0
2022-01-04,6,APXMIDP ,1086.2,104.41
2022-01-04,6,N2EXMIDP,0,0
2022-01-04,7,APXMIDP ,886.55,120.4
2022-01-04,7,N2EXMIDP,0,0
2022-01-04,8,APXMIDP ,826.95,103.47
2022-01-04,8,N2EXMIDP,0,0
2022-01-04,9,APXMIDP ,1009.65,116.02
2022-01-04,9,N2EXMIDP,0,0
2022-01-04,10,APXMIDP ,969.85,103.84
2022-01-04,10,N2EXMIDP,0,0
2022-01-04,11,APXMIDP ,803.95,103.27
2022-01-04,11,N2EXMIDP,0,0
2022-01-04,12,APXMIDP ,806.7,103.86
2022-01-04,12,N2EXMIDP,0,0
2022-01-04,13,APXMIDP ,1477.05,143.53
2022-01-04,13,N2EXMIDP,0,0
2022-01-04,14,APXMIDP ,1169.8,135.58
2022-01-04,14,N2EXMIDP,0,0
2022-01-04,15,APXMIDP ,1820.25,165.06
2022-01-04,15,N2EXMIDP,0,0
2022-01-04,16,APXMIDP ,1481.75,149.56
2022-01-04,16,N2EXMIDP,0,0
2022-01-04,17,APXMIDP ,1246.45,150.43
2022-01-04,17,N2EXMIDP,0,0
2022-01-04,18,APXMIDP ,1433.05,166.58
2022-01-04,18,N2EXMIDP,0,0
2022-01-04,19,APXMIDP ,1313.05,178.87
2022-01-04,19,N2EXMIDP,0,0
2022-01-04,20,APXMIDP ,1516.85,180.61
2022-01-04,20,N2EXMIDP,0,0
2022-01-04,21,APXMIDP ,1627.8,182.39
2022-01-04,21,N2EXMIDP,0,0
2022-01-04,22,APXMIDP ,1818.5,182.67
2022-01-04,22,N2EXMIDP,0,0
2022-01-04,23,APXMIDP ,1834.1,183.98
2022-01-04,23,N2EXMIDP,0,0
2022-01-04,24,APXMIDP ,1859.75,184.85
2022-01-04,24,N2EXMIDP,0,0
2022-01-04,25,APXMIDP ,1768.25,192.61
2022-01-04,25,N2EXMIDP,0,0
2022-01-04,26,APXMIDP ,1857.15,191.11
2022-01-04,26,N2EXMIDP,0,0
2022-01-04,27,APXMIDP ,1750.75,191.07
2022-01-04,27,N2EXMIDP,0,0
2022-01-04,28,APXMIDP ,1907.5,188.94
2022-01-04,28,N2EXMIDP,0,0
2022-01-04,29,APXMIDP ,1873.95,174.02
2022-01-04,29,N2EXMIDP,0,0
2022-01-04,30,APXMIDP ,1886.3,175.74
2022-01-04,30,N2EXMIDP,0,0
2022-01-04,31,APXMIDP ,1975.25,197.7
2022-01-04,31,N2EXMIDP,0,0
2022-01-04,32,APXMIDP ,2047.7,205.29
2022-01-04,32,N2EXMIDP,0,0
2022-01-04,33,APXMIDP ,2691.75,190.53
2022-01-04,33,N2EXMIDP,0,0
2022-01-04,34,APXMIDP ,2316.8,219.45
2022-01-04,34,N2EXMIDP,0,0
2022-01-04,35,APXMIDP ,2143.4,229.23
2022-01-04,35,N2EXMIDP,0,0
2022-01-04,36,APXMIDP ,2225.05,225.65
2022-01-04,36,N2EXMIDP,0,0
2022-01-04,37,APXMIDP ,2483.75,224.12
2022-01-04,37,N2EXMIDP,0,0
2022-01-04,38,APXMIDP ,2223.7,206.82
2022-01-04,38,N2EXMIDP,0,0
2022-01-04,39,APXMIDP ,1920.05,194.31
2022-01-04,39,N2EXMIDP,0,0
2022-01-04,40,APXMIDP ,2170.55,194.23
2022-01-04,40,N2EXMIDP,0,0
2022-01-04,41,APXMIDP ,2201.05,194.47
2022-01-04,41,N2EXMIDP,0,0
2022-01-04,42,APXMIDP ,1865.7,181.17
2022-01-04,42,N2EXMIDP,0,0
2022-01-04,43,APXMIDP ,1902.2,167.65
2022-01-04,43,N2EXMIDP,0,0
2022-01-04,44,APXMIDP ,1706.55,151.92
2022-01-04,44,N2EXMIDP,0,0
2022-01-04,45,APXMIDP ,1834.9,164.18
2022-01-04,45,N2EXMIDP,0,0
2022-01-04,46,APXMIDP ,2093.8,156.11
2022-01-04,46,N2EXMIDP,0,0
2022-01-04,47,APXMIDP ,931.1,124.81
2022-01-04,47,N2EXMIDP,0,0
2022-01-04,48,APXMIDP ,608.35,89.85
2022-01-04,48,N2EXMIDP,0,0
2022-01-05,1,APXMIDP ,580.25,100.71
2022-01-05,1,N2EXMIDP,0,0
2022-01-05,2,APXMIDP ,657.2,140.79
2022-01-05,2,N2EXMIDP,0,0
2022-01-05,3,APXMIDP ,830.1,122.96
2022-01-05,3,N2EXMIDP,0,0
2022-01-05,4,APXMIDP ,647.4,98.29
2022-01-05,4,N2EXMIDP,0,0
2022-01-05,5,APXMIDP ,1004.8,140.41
2022-01-05,5,N2EXMIDP,0,0
2022-01-05,6,APXMIDP ,815.85,118.03
2022-01-05,6,N2EXMIDP,0,0
2022-01-05,7,APXMIDP ,945.5,122.33
2022-01-05,7,N2EXMIDP,0,0
2022-01-05,8,APXMIDP ,701.5,65.16
2022-01-05,8,N2EXMIDP,0,0
2022-01-05,9,APXMIDP ,957.15,94.48
2022-01-05,9,N2EXMIDP,0,0
2022-01-05,10,APXMIDP ,1151.4,139.08
2022-01-05,10,N2EXMIDP,0,0
2022-01-05,11,APXMIDP ,734.9,130.18
2022-01-05,11,N2EXMIDP,0,0
2022-01-05,12,APXMIDP ,772.85,140.31
2022-01-05,12,N2EXMIDP,0,0
2022-01-05,13,APXMIDP ,984.4,169.25
2022-01-05,13,N2EXMIDP,0,0
2022-01-05,14,APXMIDP ,1411.7,173.97
2022-01-05,14,N2EXMIDP,0,0
2022-01-05,15,APXMIDP ,1424.45,190.51
2022-01-05,15,N2EXMIDP,0,0
2022-01-05,16,APXMIDP ,1141.85,211.57
2022-01-05,16,N2EXMIDP,0,0
2022-01-05,17,APXMIDP ,1216.7,208.95
2022-01-05,17,N2EXMIDP,0,0
2022-01-05,18,APXMIDP ,912.5,225.86
2022-01-05,18,N2EXMIDP,0,0
2022-01-05,19,APXMIDP ,944.4,211.97
2022-01-05,19,N2EXMIDP,0,0
2022-01-05,20,APXMIDP ,1049.8,208.91
2022-01-05,20,N2EXMIDP,0,0
2022-01-05,21,APXMIDP ,1177.5,205.38
2022-01-05,21,N2EXMIDP,0,0
2022-01-05,22,APXMIDP ,1269.55,188.39
2022-01-05,22,N2EXMIDP,0,0
2022-01-05,23,APXMIDP ,1346.7,180.31
2022-01-05,23,N2EXMIDP,0,0
2022-01-05,24,APXMIDP ,1223.35,181.45
2022-01-05,24,N2EXMIDP,0,0
2022-01-05,25,APXMIDP ,1256.95,169.28
2022-01-05,25,N2EXMIDP,0,0
2022-01-05,26,APXMIDP ,1264.9,171.56
2022-01-05,26,N2EXMIDP,0,0
2022-01-05,27,APXMIDP ,1222.05,195.68
2022-01-05,27,N2EXMIDP,0,0
2022-01-05,28,APXMIDP ,1285.3,199.49
2022-01-05,28,N2EXMIDP,0,0
2022-01-05,29,APXMIDP ,1337.85,201.24
2022-01-05,29,N2EXMIDP,0,0
2022-01-05,30,APXMIDP ,1414.55,204.93
2022-01-05,30,N2EXMIDP,0,0
2022-01-05,31,APXMIDP ,1380.5,215.56
2022-01-05,31,N2EXMIDP,0,0
2022-01-05,32,APXMIDP ,1336.1,218.86
2022-01-05,32,N2EXMIDP,0,0
2022-01-05,33,APXMIDP ,1476.4,238.69
2022-01-05,33,N2EXMIDP,0,0
2022-01-05,34,APXMIDP ,1367.45,254.44
2022-01-05,34,N2EXMIDP,0,0
2022-01-05,35,APXMIDP ,1777.8,261.29
2022-01-05,35,N2EXMIDP,0,0
2022-01-05,36,APXMIDP ,1899.85,257.67
2022-01-05,36,N2EXMIDP,0,0
2022-01-05,37,APXMIDP ,1974.35,250.91
2022-01-05,37,N2EXMIDP,0,0
2022-01-05,38,APXMIDP ,2011.75,244.61
2022-01-05,38,N2EXMIDP,0,0
2022-01-05,39,APXMIDP ,1361.25,246.47
2022-01-05,39,N2EXMIDP,0,0
2022-01-05,40,APXMIDP ,1255.9,228.81
2022-01-05,40,N2EXMIDP,0,0
2022-01-05,41,APXMIDP ,1191.9,223.16
2022-01-05,41,N2EXMIDP,0,0
2022-01-05,42,APXMIDP ,1146.7,210.51
2022-01-05,42,N2EXMIDP,0,0
2022-01-05,43,APXMIDP ,1285.6,207.41
2022-01-05,43,N2EXMIDP,0,0
2022-01-05,44,APXMIDP ,1294.4,196.49
2022-01-05,44,N2EXMIDP,0,0
2022-01-05,45,APXMIDP ,1433.2,187.91
2022-01-05,45,N2EXMIDP,0,0
2022-01-05,46,APXMIDP ,1229.9,194.34
2022-01-05,46,N2EXMIDP,0,0
2022-01-05,47,APXMIDP ,484.95,174.66
2022-01-05,47,N2EXMIDP,0,0
2022-01-05,48,APXMIDP ,488.35,183.36
2022-01-05,48,N2EXMIDP,0,0
2022-01-06,1,APXMIDP ,455.85,154.15
2022-01-06,1,N2EXMIDP,0,0
2022-01-06,2,APXMIDP ,464.75,188.98
2022-01-06,2,N2EXMIDP,0,0
2022-01-06,3,APXMIDP ,538.05,180.35
2022-01-06,3,N2EXMIDP,0,0
2022-01-06,4,APXMIDP ,508.7,161.78
2022-01-06,4,N2EXMIDP,0,0
2022-01-06,5,APXMIDP ,530.1,153.43
2022-01-06,5,N2EXMIDP,0,0
2022-01-06,6,APXMIDP ,455.4,146.54
2022-01-06,6,N2EXMIDP,0,0
2022-01-06,7,APXMIDP ,655.65,166.31
2022-01-06,7,N2EXMIDP,0,0
2022-01-06,8,APXMIDP ,808.8,155.83
2022-01-06,8,N2EXMIDP,0,0
2022-01-06,9,APXMIDP ,758,167.89
2022-01-06,9,N2EXMIDP,0,0
2022-01-06,10,APXMIDP ,779.5,135.41
2022-01-06,10,N2EXMIDP,0,0
2022-01-06,11,APXMIDP ,770.75,151.19
2022-01-06,11,N2EXMIDP,0,0
2022-01-06,12,APXMIDP ,599.85,152.62
2022-01-06,12,N2EXMIDP,0,0
2022-01-06,13,APXMIDP ,746.35,158.72
2022-01-06,13,N2EXMIDP,0,0
2022-01-06,14,APXMIDP ,1170.05,165.58
2022-01-06,14,N2EXMIDP,0,0
2022-01-06,15,APXMIDP ,1129.4,186.4
2022-01-06,15,N2EXMIDP,0,0
2022-01-06,16,APXMIDP ,1500.3,227.52
2022-01-06,16,N2EXMIDP,0,0
2022-01-06,17,APXMIDP ,1492.8,234.15
2022-01-06,17,N2EXMIDP,0,0
2022-01-06,18,APXMIDP ,1507.6,223.94
2022-01-06,18,N2EXMIDP,0,0
2022-01-06,19,APXMIDP ,1452.35,219.28
2022-01-06,19,N2EXMIDP,0,0
2022-01-06,20,APXMIDP ,1615.95,210.56
2022-01-06,20,N2EXMIDP,0,0
2022-01-06,21,APXMIDP ,1430.65,200.52
2022-01-06,21,N2EXMIDP,0,0
2022-01-06,22,APXMIDP ,1583.15,203.82
2022-01-06,22,N2EXMIDP,0,0
2022-01-06,23,APXMIDP ,1217.6,208.44
2022-01-06,23,N2EXMIDP,0,0
2022-01-06,24,APXMIDP ,1463.85,210.88
2022-01-06,24,N2EXMIDP,0,0
2022-01-06,25,APXMIDP ,1590.75,187.34
2022-01-06,25,N2EXMIDP,0,0
2022-01-06,26,APXMIDP ,1751.2,179.69
2022-01-06,26,N2EXMIDP,0,0
2022-01-06,27,APXMIDP ,1534.4,178.43
2022-01-06,27,N2EXMIDP,0,0
2022-01-06,28,APXMIDP ,1385,180.6
2022-01-06,28,N2EXMIDP,0,0
2022-01-06,29,APXMIDP ,1414.25,191.04
2022-01-06,29,N2EXMIDP,0,0
2022-01-06,30,APXMIDP ,1447.85,193.47
2022-01-06,30,N2EXMIDP,0,0
2022-01-06,31,APXMIDP ,1293.15,201.24
2022-01-06,31,N2EXMIDP,0,0
2022-01-06,32,APXMIDP ,1219.4,204.09
2022-01-06,32,N2EXMIDP,0,0
2022-01-06,33,APXMIDP ,1179.6,185.58
2022-01-06,33,N2EXMIDP,0,0
2022-01-06,34,APXMIDP ,1314.3,203.51
2022-01-06,34,N2EXMIDP,0,0
2022-01-06,35,APXMIDP ,1307.3,211.78
2022-01-06,35,N2EXMIDP,0,0
2022-01-06,36,APXMIDP ,1522.45,213.38
2022-01-06,36,N2EXMIDP,0,0
2022-01-06,37,APXMIDP ,1470.55,219.39
2022-01-06,37,N2EXMIDP,0,0
2022-01-06,38,APXMIDP ,1369.35,207.12
2022-01-06,38,N2EXMIDP,0,0
2022-01-06,39,APXMIDP ,975.1,171.71
2022-01-06,39,N2EXMIDP,0,0
2022-01-06,40,APXMIDP ,957.5,180.01
2022-01-06,40,N2EXMIDP,0,0
2022-01-06,41,APXMIDP ,1011.05,187.39
2022-01-06,41,N2EXMIDP,0,0
2022-01-06,42,APXMIDP ,857,179.23
2022-01-06,42,N2EXMIDP,0,0
2022-01-06,43,APXMIDP ,1055.5,174.36
2022-01-06,43,N2EXMIDP,0,0
2022-01-06,44,APXMIDP ,664.95,137.84
2022-01-06,44,N2EXMIDP,0,0
2022-01-06,45,APXMIDP ,975.5,179.3
2022-01-06,45,N2EXMIDP,0,0
2022-01-06,46,APXMIDP ,1097.15,165.55
2022-01-06,46,N2EXMIDP,0,0
2022-01-06,47,APXMIDP ,761.6,168.55
2022-01-06,47,N2EXMIDP,0,0
2022-01-06,48,APXMIDP ,638.15,157.05
2022-01-06,48,N2EXMIDP,0,0
2022-01-07,1,APXMIDP ,564.3,138.06
2022-01-07,1,N2EXMIDP,0,0
2022-01-07,2,APXMIDP ,600,147.8
2022-01-07,2,N2EXMIDP,0,0
2022-01-07,3,APXMIDP ,613.15,104.56
