SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2023-01-01,22,APXMIDP ,1309.3,140.98
2023-01-01,22,N2EXMIDP,0,0
2023-01-01,23,APXMIDP ,930.6,153.37
2023-01-01,23,N2EXMIDP,0,0
2023-01-01,24,APXMIDP ,1204.45,161.53
2023-01-01,24,N2EXMIDP,0,0
2023-01-01,25,APXMIDP ,1176.45,164.23
2023-01-01,25,N2EXMIDP,0,0
2023-01-01,26,APXMIDP ,1259.85,167.48
2023-01-01,26,N2EXMIDP,0,0
2023-01-01,27,APXMIDP ,1082.45,170.5
2023-01-01,27,N2EXMIDP,0,0
2023-01-01,28,APXMIDP ,1286.4,158.64
2023-01-01,28,N2EXMIDP,0,0
2023-01-01,29,APXMIDP ,1353.75,154.77
2023-01-01,29,N2EXMIDP,0,0
2023-01-01,30,APXMIDP ,1311.65,156.51
2023-01-01,30,N2EXMIDP,0,0
2023-01-01,31,APXMIDP ,1335.35,151.61
2023-01-01,31,N2EXMIDP,0,0
2023-01-01,32,APXMIDP ,1388.5,183.28
2023-01-01,32,N2EXMIDP,0,0
2023-01-01,33,APXMIDP ,1199.55,201.56
2023-01-01,33,N2EXMIDP,0,0
2023-01-01,34,APXMIDP ,1526.8,213.65
2023-01-01,34,N2EXMIDP,0,0
2023-01-01,35,APXMIDP ,1844.6,219.76
2023-01-01,35,N2EXMIDP,0,0
2023-01-01,36,APXMIDP ,1733.5,220.55
2023-01-01,36,N2EXMIDP,0,0
2023-01-01,37,APXMIDP ,1692.45,219.77
2023-01-01,37,N2EXMIDP,0,0
2023-01-01,38,APXMIDP ,2069.8,219.12
2023-01-01,38,N2EXMIDP,0,0
2023-01-01,39,APXMIDP ,1897.65,197.28
2023-01-01,39,N2EXMIDP,0,0
2023-01-01,40,APXMIDP ,1808.6,200.03
2023-01-01,40,N2EXMIDP,0,0
2023-01-01,41,APXMIDP ,2324.5,196.89
2023-01-01,41,N2EXMIDP,0,0
2023-01-01,42,APXMIDP ,2281.3,182.92
2023-01-01,42,N2EXMIDP,0,0
2023-01-01,43,APXMIDP ,2592.6,188.57
2023-01-01,43,N2EXMIDP,0,0
2023-01-01,44,APXMIDP ,2474.45,177.9
2023-01-01,44,N2EXMIDP,0,0
2023-01-01,45,APXMIDP ,2339.3,161.76
2023-01-01,45,N2EXMIDP,0,0
2023-01-01,46,APXMIDP ,2236.5,166
2023-01-01,46,N2EXMIDP,0,0
2023-01-01,47,APXMIDP ,617.55,156.51
2023-01-01,47,N2EXMIDP,0,0
2023-01-01,48,APXMIDP ,969.25,151.35
2023-01-01,48,N2EXMIDP,0,0
2023-01-02,1,APXMIDP ,828.15,172.68
2023-01-02,1,N2EXMIDP,0,0
2023-01-02,2,APXMIDP ,1081.35,182.34
2023-01-02,2,N2EXMIDP,0,0
2023-01-02,3,APXMIDP ,1034.8,169.78
2023-01-02,3,N2EXMIDP,0,0
2023-01-02,4,APXMIDP ,892.95,157.01
2023-01-02,4,N2EXMIDP,0,0
2023-01-02,5,APXMIDP ,1115.1,133.02
2023-01-02,5,N2EXMIDP,0,0
2023-01-02,6,APXMIDP ,1082.95,121.77
2023-01-02,6,N2EXMIDP,0,0
2023-01-02,7,APXMIDP ,900.75,83.76
2023-01-02,7,N2EXMIDP,0,0
2023-01-02,8,APXMIDP ,637.35,69.64
2023-01-02,8,N2EXMIDP,0,0
2023-01-02,9,APXMIDP ,735.6,57.45
2023-01-02,9,N2EXMIDP,0,0
2023-01-02,10,APXMIDP ,766.85,25.6
2023-01-02,10,N2EXMIDP,0,0
2023-01-02,11,APXMIDP ,1143.6,43.53
2023-01-02,11,N2EXMIDP,0,0
2023-01-02,12,APXMIDP ,1102.25,43.81
2023-01-02,12,N2EXMIDP,0,0
2023-01-02,13,APXMIDP ,1710.1,68.74
2023-01-02,13,N2EXMIDP,0,0
2023-01-02,14,APXMIDP ,1618.85,68.24
2023-01-02,14,N2EXMIDP,0,0
2023-01-02,15,APXMIDP ,1578,80.81
2023-01-02,15,N2EXMIDP,0,0
2023-01-02,16,APXMIDP ,1562.55,76.88
2023-01-02,16,N2EXMIDP,0,0
2023-01-02,17,APXMIDP ,1750.45,70.17
2023-01-02,17,N2EXMIDP,0,0
2023-01-02,18,APXMIDP ,2158.85,105.88
2023-01-02,18,N2EXMIDP,0,0
2023-01-02,19,APXMIDP ,1657.7,81.62
2023-01-02,19,N2EXMIDP,0,0
2023-01-02,20,APXMIDP ,2065.3,115.21
2023-01-02,20,N2EXMIDP,0,0
2023-01-02,21,APXMIDP ,2021.25,108.64
2023-01-02,21,N2EXMIDP,0,0
2023-01-02,22,APXMIDP ,2223,106.71
2023-01-02,22,N2EXMIDP,0,0
2023-01-02,23,APXMIDP ,2313.4,120.92
2023-01-02,23,N2EXMIDP,0,0
2023-01-02,24,APXMIDP ,2665.5,121.94
2023-01-02,24,N2EXMIDP,0,0
2023-01-02,25,APXMIDP ,2233,104.38
2023-01-02,25,N2EXMIDP,0,0
2023-01-02,26,APXMIDP ,2133.6,103.84
2023-01-02,26,N2EXMIDP,0,0
2023-01-02,27,APXMIDP ,2411.35,119.61
2023-01-02,27,N2EXMIDP,0,0
2023-01-02,28,APXMIDP ,2434.65,126.89
2023-01-02,28,N2EXMIDP,0,0
2023-01-02,29,APXMIDP ,2259.05,119.69
2023-01-02,29,N2EXMIDP,0,0
2023-01-02,30,APXMIDP ,2304.2,119.37
2023-01-02,30,N2EXMIDP,0,0
2023-01-02,31,APXMIDP ,2006.3,150.91
2023-01-02,31,N2EXMIDP,0,0
2023-01-02,32,APXMIDP ,1846,160.23
2023-01-02,32,N2EXMIDP,0,0
2023-01-02,33,APXMIDP ,2052.35,133.95
2023-01-02,33,N2EXMIDP,0,0
2023-01-02,34,APXMIDP ,2284.35,183.02
2023-01-02,34,N2EXMIDP,0,0
2023-01-02,35,APXMIDP ,1695.65,201.73
2023-01-02,35,N2EXMIDP,0,0
2023-01-02,36,APXMIDP ,1748.85,208.51
2023-01-02,36,N2EXMIDP,0,0
2023-01-02,37,APXMIDP ,1748.45,215.98
2023-01-02,37,N2EXMIDP,0,0
2023-01-02,38,APXMIDP ,1875.2,210.68
2023-01-02,38,N2EXMIDP,0,0
2023-01-02,39,APXMIDP ,1632.35,184.8
2023-01-02,39,N2EXMIDP,0,0
2023-01-02,40,APXMIDP ,1544.1,174.92
2023-01-02,40,N2EXMIDP,0,0
2023-01-02,41,APXMIDP ,1419.55,171.02
2023-01-02,41,N2EXMIDP,0,0
2023-01-02,42,APXMIDP ,1401.65,168.99
2023-01-02,42,N2EXMIDP,0,0
2023-01-02,43,APXMIDP ,729.4,150.49
2023-01-02,43,N2EXMIDP,0,0
2023-01-02,44,APXMIDP ,746.35,126.43
2023-01-02,44,N2EXMIDP,0,0
2023-01-02,45,APXMIDP ,1285.7,122.79
2023-01-02,45,N2EXMIDP,0,0
2023-01-02,46,APXMIDP ,1926.1,107.08
2023-01-02,46,N2EXMIDP,0,0
2023-01-02,47,APXMIDP ,1213.9,152.8
2023-01-02,47,N2EXMIDP,0,0
2023-01-02,48,APXMIDP ,747.05,132.44
2023-01-02,48,N2EXMIDP,0,0
2023-01-03,1,APXMIDP ,896.75,112.51
2023-01-03,1,N2EXMIDP,0,0
2023-01-03,2,APXMIDP ,764.4,158.35
2023-01-03,2,N2EXMIDP,0,0
2023-01-03,3,APXMIDP ,721.55,158.16
2023-01-03,3,N2EXMIDP,0,0
2023-01-03,4,APXMIDP ,885.65,140.73
2023-01-03,4,N2EXMIDP,0,0
2023-01-03,5,APXMIDP ,1044.45,136.5
2023-01-03,5,N2EXMIDP,0,0
2023-01-03,6,APXMIDP ,1108,125.59
2023-01-03,6,N2EXMIDP,0,0
2023-01-03,7,APXMIDP ,980.7,153.82
2023-01-03,7,N2EXMIDP,0,0
2023-01-03,8,APXMIDP ,1168.75,124.13
2023-01-03,8,N2EXMIDP,0,0
2023-01-03,9,APXMIDP ,1205.35,159.91
2023-01-03,9,N2EXMIDP,0,0
2023-01-03,10,APXMIDP ,1531.15,123.8
2023-01-03,10,N2EXMIDP,0,0
2023-01-03,11,APXMIDP ,1017.15,179.19
2023-01-03,11,N2EXMIDP,0,0
2023-01-03,12,APXMIDP ,1639.15,177.27
2023-01-03,12,N2EXMIDP,0,0
2023-01-03,13,APXMIDP ,1521.55,177.49
2023-01-03,13,N2EXMIDP,0,0
2023-01-03,14,APXMIDP ,2014.2,173.32
2023-01-03,14,N2EXMIDP,0,0
2023-01-03,15,APXMIDP ,1901.75,145.24
2023-01-03,15,N2EXMIDP,0,0
2023-01-03,16,APXMIDP ,1854.85,126.93
2023-01-03,16,N2EXMIDP,0,0
2023-01-03,17,APXMIDP ,1970.25,128.66
2023-01-03,17,N2EXMIDP,0,0
2023-01-03,18,APXMIDP ,2305,180.15
2023-01-03,18,N2EXMIDP,0,0
2023-01-03,19,APXMIDP ,2146.1,128.02
2023-01-03,19,N2EXMIDP,0,0
2023-01-03,20,APXMIDP ,2096.9,156.28
2023-01-03,20,N2EXMIDP,0,0
2023-01-03,21,APXMIDP ,1735.85,135.43
2023-01-03,21,N2EXMIDP,0,0
2023-01-03,22,APXMIDP ,1899.55,145.65
2023-01-03,22,N2EXMIDP,0,0
2023-01-03,23,APXMIDP ,1623.2,133.53
2023-01-03,23,N2EXMIDP,0,0
2023-01-03,24,APXMIDP ,1677.45,158.26
2023-01-03,24,N2EXMIDP,0,0
2023-01-03,25,APXMIDP ,1792.7,148.36
2023-01-03,25,N2EXMIDP,0,0
2023-01-03,26,APXMIDP ,1637.55,151.35
2023-01-03,26,N2EXMIDP,0,0
2023-01-03,27,APXMIDP ,1576.8,154.76
2023-01-03,27,N2EXMIDP,0,0
2023-01-03,28,APXMIDP ,1806.05,146.29
2023-01-03,28,N2EXMIDP,0,0
2023-01-03,29,APXMIDP ,1722.65,162.59
2023-01-03,29,N2EXMIDP,0,0
2023-01-03,30,APXMIDP ,1812.05,164.83
2023-01-03,30,N2EXMIDP,0,0
2023-01-03,31,APXMIDP ,1639.7,164.05
2023-01-03,31,N2EXMIDP,0,0
2023-01-03,32,APXMIDP ,1900.85,163.01
2023-01-03,32,N2EXMIDP,0,0
2023-01-03,33,APXMIDP ,1993.1,150.58
2023-01-03,33,N2EXMIDP,0,0
2023-01-03,34,APXMIDP ,1597.4,164.93
2023-01-03,34,N2EXMIDP,0,0
2023-01-03,35,APXMIDP ,1328.75,169.08
2023-01-03,35,N2EXMIDP,0,0
2023-01-03,36,APXMIDP ,1507.5,169.1
2023-01-03,36,N2EXMIDP,0,0
2023-01-03,37,APXMIDP ,1864.2,168.21
2023-01-03,37,N2EXMIDP,0,0
2023-01-03,38,APXMIDP ,2332.35,163.71
2023-01-03,38,N2EXMIDP,0,0
2023-01-03,39,APXMIDP ,1658.5,139.52
2023-01-03,39,N2EXMIDP,0,0
2023-01-03,40,APXMIDP ,1489.05,155.48
2023-01-03,40,N2EXMIDP,0,0
2023-01-03,41,APXMIDP ,1833.9,138.85
2023-01-03,41,N2EXMIDP,0,0
2023-01-03,42,APXMIDP ,1589.25,135.48
2023-01-03,42,N2EXMIDP,0,0
2023-01-03,43,APXMIDP ,1135.95,130.16
2023-01-03,43,N2EXMIDP,0,0
2023-01-03,44,APXMIDP ,1589.1,83.54
2023-01-03,44,N2EXMIDP,0,0
2023-01-03,45,APXMIDP ,1538.55,95.97
2023-01-03,45,N2EXMIDP,0,0
2023-01-03,46,APXMIDP ,1910,80.06
2023-01-03,46,N2EXMIDP,0,0
2023-01-03,47,APXMIDP ,860.4,63.83
2023-01-03,47,N2EXMIDP,0,0
2023-01-03,48,APXMIDP ,544,18.45
2023-01-03,48,N2EXMIDP,0,0
2023-01-04,1,APXMIDP ,838.75,8.92
2023-01-04,1,N2EXMIDP,0,0
2023-01-04,2,APXMIDP ,790.55,10.11
2023-01-04,2,N2EXMIDP,0,0
2023-01-04,3,APXMIDP ,658.95,-10.4
2023-01-04,3,N2EXMIDP,0,0
2023-01-04,4,APXMIDP ,767.15,-25.14
2023-01-04,4,N2EXMIDP,0,0
2023-01-04,5,APXMIDP ,683.35,-20.32
2023-01-04,5,N2EXMIDP,0,0
2023-01-04,6,APXMIDP ,706.45,-25.5
2023-01-04,6,N2EXMIDP,0,0
2023-01-04,7,APXMIDP ,829.35,-41.53
2023-01-04,7,N2EXMIDP,0,0
2023-01-04,8,APXMIDP ,555.95,-46.33
2023-01-04,8,N2EXMIDP,0,0
2023-01-04,9,APXMIDP ,646.5,-49.75
2023-01-04,9,N2EXMIDP,0,0
2023-01-04,10,APXMIDP ,779.05,-48.76
2023-01-04,10,N2EXMIDP,0,0
2023-01-04,11,APXMIDP ,1258.05,2.92
2023-01-04,11,N2EXMIDP,0,0
2023-01-04,12,APXMIDP ,1377.7,23.68
2023-01-04,12,N2EXMIDP,0,0
2023-01-04,13,APXMIDP ,1091,24.03
2023-01-04,13,N2EXMIDP,0,0
2023-01-04,14,APXMIDP ,1138.2,53.18
2023-01-04,14,N2EXMIDP,0,0
2023-01-04,15,APXMIDP ,1474.35,62.97
2023-01-04,15,N2EXMIDP,0,0
2023-01-04,16,APXMIDP ,1444.35,103.48
2023-01-04,16,N2EXMIDP,0,0
2023-01-04,17,APXMIDP ,1245.35,98.1
2023-01-04,17,N2EXMIDP,0,0
2023-01-04,18,APXMIDP ,1283.95,97.02
2023-01-04,18,N2EXMIDP,0,0
2023-01-04,19,APXMIDP ,1480.5,83.82
2023-01-04,19,N2EXMIDP,0,0
2023-01-04,20,APXMIDP ,1543.85,78.75
2023-01-04,20,N2EXMIDP,0,0
2023-01-04,21,APXMIDP ,1717.4,79.75
2023-01-04,21,N2EXMIDP,0,0
2023-01-04,22,APXMIDP ,1876.7,80.24
2023-01-04,22,N2EXMIDP,0,0
2023-01-04,23,APXMIDP ,1910.75,91.12
2023-01-04,23,N2EXMIDP,0,0
2023-01-04,24,APXMIDP ,1932.8,97.82
2023-01-04,24,N2EXMIDP,0,0
2023-01-04,25,APXMIDP ,1920.05,87.37
2023-01-04,25,N2EXMIDP,0,0
2023-01-04,26,APXMIDP ,1992.15,88.41
2023-01-04,26,N2EXMIDP,0,0
2023-01-04,27,APXMIDP ,1964.4,108.82
2023-01-04,27,N2EXMIDP,0,0
2023-01-04,28,APXMIDP ,2005.35,117.86
2023-01-04,28,N2EXMIDP,0,0
2023-01-04,29,APXMIDP ,2064.95,114.45
2023-01-04,29,N2EXMIDP,0,0
2023-01-04,30,APXMIDP ,2305.2,119.9
2023-01-04,30,N2EXMIDP,0,0
2023-01-04,31,APXMIDP ,2158,101.38
2023-01-04,31,N2EXMIDP,0,0
2023-01-04,32,APXMIDP ,2282.35,87.47
2023-01-04,32,N2EXMIDP,0,0
2023-01-04,33,APXMIDP ,2431.85,93.41
2023-01-04,33,N2EXMIDP,0,0
2023-01-04,34,APXMIDP ,2490.15,134.31
2023-01-04,34,N2EXMIDP,0,0
2023-01-04,35,APXMIDP ,1979,152.65
2023-01-04,35,N2EXMIDP,0,0
2023-01-04,36,APXMIDP ,1951.1,160.55
2023-01-04,36,N2EXMIDP,0,0
2023-01-04,37,APXMIDP ,1813.35,154.17
2023-01-04,37,N2EXMIDP,0,0
2023-01-04,38,APXMIDP ,1710.6,136.63
2023-01-04,38,N2EXMIDP,0,0
2023-01-04,39,APXMIDP ,1739.5,157.21
2023-01-04,39,N2EXMIDP,0,0
2023-01-04,40,APXMIDP ,1530.45,140.09
2023-01-04,40,N2EXMIDP,0,0
2023-01-04,41,APXMIDP ,2361.8,124.81
2023-01-04,41,N2EXMIDP,0,0
2023-01-04,42,APXMIDP ,1944.9,126.35
2023-01-04,42,N2EXMIDP,0,0
2023-01-04,43,APXMIDP ,1668.65,144.99
2023-01-04,43,N2EXMIDP,0,0
2023-01-04,44,APXMIDP ,1342.8,140.08
2023-01-04,44,N2EXMIDP,0,0
2023-01-04,45,APXMIDP ,1440.65,109.92
2023-01-04,45,N2EXMIDP,0,0
2023-01-04,46,APXMIDP ,1711.65,66.97
2023-01-04,46,N2EXMIDP,0,0
2023-01-04,47,APXMIDP ,945.45,75.79
2023-01-04,47,N2EXMIDP,0,0
2023-01-04,48,APXMIDP ,853.4,61.3
2023-01-04,48,N2EXMIDP,0,0
2023-01-05,1,APXMIDP ,573.4,62.26
2023-01-05,1,N2EXMIDP,0,0
2023-01-05,2,APXMIDP ,842.35,101.94
2023-01-05,2,N2EXMIDP,0,0
2023-01-05,3,APXMIDP ,736.3,109.41
2023-01-05,3,N2EXMIDP,0,0
2023-01-05,4,APXMIDP ,667.6,116.05
2023-01-05,4,N2EXMIDP,0,0
2023-01-05,5,APXMIDP ,645.2,121.8
2023-01-05,5,N2EXMIDP,0,0
2023-01-05,6,APXMIDP ,806.7,123.02
2023-01-05,6,N2EXMIDP,0,0
2023-01-05,7,APXMIDP ,819.4,108.21
2023-01-05,7,N2EXMIDP,0,0
2023-01-05,8,APXMIDP ,830.95,94.42
2023-01-05,8,N2EXMIDP,0,0
2023-01-05,9,APXMIDP ,827,85.69
2023-01-05,9,N2EXMIDP,0,0
2023-01-05,10,APXMIDP ,1007.05,97.6
2023-01-05,10,N2EXMIDP,0,0
2023-01-05,11,APXMIDP ,1105.3,108.16
2023-01-05,11,N2EXMIDP,0,0
2023-01-05,12,APXMIDP ,1104.75,143.06
2023-01-05,12,N2EXMIDP,0,0
2023-01-05,13,APXMIDP ,1132.25,140.94
2023-01-05,13,N2EXMIDP,0,0
2023-01-05,14,APXMIDP ,1743.15,141.51
2023-01-05,14,N2EXMIDP,0,0
2023-01-05,15,APXMIDP ,1649.05,134.99
2023-01-05,15,N2EXMIDP,0,0
2023-01-05,16,APXMIDP ,2023.15,154.14
2023-01-05,16,N2EXMIDP,0,0
2023-01-05,17,APXMIDP ,1773.05,135.06
2023-01-05,17,N2EXMIDP,0,0
2023-01-05,18,APXMIDP ,2192.15,107.11
2023-01-05,18,N2EXMIDP,0,0
2023-01-05,19,APXMIDP ,2494.1,140.64
2023-01-05,19,N2EXMIDP,0,0
2023-01-05,20,APXMIDP ,2322.9,132.68
2023-01-05,20,N2EXMIDP,0,0
2023-01-05,21,APXMIDP ,2177.75,129.28
2023-01-05,21,N2EXMIDP,0,0
2023-01-05,22,APXMIDP ,2760.6,127.5
2023-01-05,22,N2EXMIDP,0,0
2023-01-05,23,APXMIDP ,2333.75,135.95
2023-01-05,23,N2EXMIDP,0,0
2023-01-05,24,APXMIDP ,2012.55,117.99
2023-01-05,24,N2EXMIDP,0,0
2023-01-05,25,APXMIDP ,1835.75,107.38
2023-01-05,25,N2EXMIDP,0,0
2023-01-05,26,APXMIDP ,2202.9,100.01
2023-01-05,26,N2EXMIDP,0,0
2023-01-05,27,APXMIDP ,2845.95,131.85
2023-01-05,27,N2EXMIDP,0,0
2023-01-05,28,APXMIDP ,2700.3,108.88
2023-01-05,28,N2EXMIDP,0,0
2023-01-05,29,APXMIDP ,2673.7,118.5
2023-01-05,29,N2EXMIDP,0,0
2023-01-05,30,APXMIDP ,2961.85,114.92
2023-01-05,30,N2EXMIDP,0,0
2023-01-05,31,APXMIDP ,2447.1,108.79
2023-01-05,31,N2EXMIDP,0,0
2023-01-05,32,APXMIDP ,2319.6,107.91
2023-01-05,32,N2EXMIDP,0,0
2023-01-05,33,APXMIDP ,2183.7,111.36
2023-01-05,33,N2EXMIDP,0,0
2023-01-05,34,APXMIDP ,2031.95,126.04
2023-01-05,34,N2EXMIDP,0,0
2023-01-05,35,APXMIDP ,1930.95,135.89
2023-01-05,35,N2EXMIDP,0,0
2023-01-05,36,APXMIDP ,1805.75,132.81
2023-01-05,36,N2EXMIDP,0,0
2023-01-05,37,APXMIDP ,1843.6,131.36
2023-01-05,37,N2EXMIDP,0,0
2023-01-05,38,APXMIDP ,2175.75,139.9
2023-01-05,38,N2EXMIDP,0,0
2023-01-05,39,APXMIDP ,1444.5,117.19
2023-01-05,39,N2EXMIDP,0,0
2023-01-05,40,APXMIDP ,1401.4,138.87
2023-01-05,40,N2EXMIDP,0,0
2023-01-05,41,APXMIDP ,1592.2,111.96
2023-01-05,41,N2EXMIDP,0,0
2023-01-05,42,APXMIDP ,1519.35,114.79
2023-01-05,42,N2EXMIDP,0,0
2023-01-05,43,APXMIDP ,1389.85,110
2023-01-05,43,N2EXMIDP,0,0
2023-01-05,44,APXMIDP ,1387.05,93.88
2023-01-05,44,N2EXMIDP,0,0
2023-01-05,45,APXMIDP ,1714,111.89
2023-01-05,45,N2EXMIDP,0,0
2023-01-05,46,APXMIDP ,1862.95,80.57
2023-01-05,46,N2EXMIDP,0,0
2023-01-05,47,APXMIDP ,994.9,136.29
2023-01-05,47,N2EXMIDP,0,0
2023-01-05,48,APXMIDP ,1097.45,94.89
2023-01-05,48,N2EXMIDP,0,0
2023-01-06,1,APXMIDP ,1092.15,87.15
2023-01-06,1,N2EXMIDP,0,0
2023-01-06,2,APXMIDP ,1275.7,132.58
2023-01-06,2,N2EXMIDP,0,0
2023-01-06,3,APXMIDP ,1010.75,111.77
2023-01-06,3,N2EXMIDP,0,0
2023-01-06,4,APXMIDP ,1270.4,83.4
2023-01-06,4,N2EXMIDP,0,0
2023-01-06,5,APXMIDP ,1082.4,100.4
2023-01-06,5,N2EXMIDP,0,0
2023-01-06,6,APXMIDP ,1185.1,98.63
2023-01-06,6,N2EXMIDP,0,0
2023-01-06,7,APXMIDP ,1470.55,98.91
2023-01-06,7,N2EXMIDP,0,0
2023-01-06,8,APXMIDP ,1444.5,82.77
2023-01-06,8,N2EXMIDP,0,0
2023-01-06,9,APXMIDP ,1550.4,97.59
2023-01-06,9,N2EXMIDP,0,0
2023-01-06,10,APXMIDP ,1506.05,75.56
2023-01-06,10,N2EXMIDP,0,0
2023-01-06,11,APXMIDP ,1575.6,64.1
2023-01-06,11,N2EXMIDP,0,0
2023-01-06,12,APXMIDP ,2018.1,66.69
2023-01-06,12,N2EXMIDP,0,0
2023-01-06,13,APXMIDP ,1669.05,82.28
2023-01-06,13,N2EXMIDP,0,0
2023-01-06,14,APXMIDP ,2084.25,124.84
2023-01-06,14,N2EXMIDP,0,0
2023-01-06,15,APXMIDP ,1694.7,92.5
2023-01-06,15,N2EXMIDP,0,0
2023-01-06,16,APXMIDP ,2134.5,146.1
2023-01-06,16,N2EXMIDP,0,0
2023-01-06,17,APXMIDP ,1902.15,120.83
2023-01-06,17,N2EXMIDP,0,0
2023-01-06,18,APXMIDP ,1717.5,141.68
2023-01-06,18,N2EXMIDP,0,0
2023-01-06,19,APXMIDP ,1866,140.87
2023-01-06,19,N2EXMIDP,0,0
2023-01-06,20,APXMIDP ,1951.6,129.66
2023-01-06,20,N2EXMIDP,0,0
2023-01-06,21,APXMIDP ,2039.65,113.06
2023-01-06,21,N2EXMIDP,0,0
2023-01-06,22,APXMIDP ,2275.75,124.7
2023-01-06,22,N2EXMIDP,0,0
2023-01-06,23,APXMIDP ,2548.45,133.01
2023-01-06,23,N2EXMIDP,0,0
2023-01-06,24,APXMIDP ,2258.1,131.89
2023-01-06,24,N2EXMIDP,0,0
2023-01-06,25,APXMIDP ,1868.75,114.11
2023-01-06,25,N2EXMIDP,0,0
2023-01-06,26,APXMIDP ,2104.85,114.19
2023-01-06,26,N2EXMIDP,0,0
2023-01-06,27,APXMIDP ,2120,146.75
2023-01-06,27,N2EXMIDP,0,0
2023-01-06,28,APXMIDP ,2230.65,149.92
2023-01-06,28,N2EXMIDP,0,0
2023-01-06,29,APXMIDP ,1876.35,152.69
2023-01-06,29,N2EXMIDP,0,0
2023-01-06,30,APXMIDP ,2086.95,136.39
2023-01-06,30,N2EXMIDP,0,0
2023-01-06,31,APXMIDP ,1923.05,109.38
2023-01-06,31,N2EXMIDP,0,0
2023-01-06,32,APXMIDP ,1894.15,136.16
2023-01-06,32,N2EXMIDP,0,0
2023-01-06,33,APXMIDP ,1536.7,154.1
2023-01-06,33,N2EXMIDP,0,0
2023-01-06,34,APXMIDP ,1976,164.05
2023-01-06,34,N2EXMIDP,0,0
2023-01-06,35,APXMIDP ,1929.95,167.47
2023-01-06,35,N2EXMIDP,0,0
2023-01-06,36,APXMIDP ,1881.55,163.78
2023-01-06,36,N2EXMIDP,0,0
2023-01-06,37,APXMIDP ,2219.25,156.98
2023-01-06,37,N2EXMIDP,0,0
2023-01-06,38,APXMIDP ,2164.35,136.55
2023-01-06,38,N2EXMIDP,0,0
2023-01-06,39,APXMIDP ,2393.3,139.38
2023-01-06,39,N2EXMIDP,0,0
2023-01-06,40,APXMIDP ,2392.9,143.95
2023-01-06,40,N2EXMIDP,0,0
2023-01-06,41,APXMIDP ,1984.15,131.65
2023-01-06,41,N2EXMIDP,0,0
2023-01-06,42,APXMIDP ,1930,109.61
2023-01-06,42,N2EXMIDP,0,0
2023-01-06,43,APXMIDP ,1882.95,117.98
2023-01-06,43,N2EXMIDP,0,0
2023-01-06,44,APXMIDP ,1371.6,85.12
2023-01-06,44,N2EXMIDP,0,0
2023-01-06,45,APXMIDP ,1765.1,83.47
2023-01-06,45,N2EXMIDP,0,0
2023-01-06,46,APXMIDP ,1698.7,72.92
2023-01-06,46,N2EXMIDP,0,0
2023-01-06,47,APXMIDP ,1048.3,71.31
2023-01-06,47,N2EXMIDP,0,0
2023-01-06,48,APXMIDP ,789.9,20.32
2023-01-06,48,N2EXMIDP,0,0
2023-01-07,1,APXMIDP ,853.05,3.22
2023-01-07,1,N2EXMIDP,0,0
2023-01-07,2,APXMIDP ,807.65,2.87
2023-01-07,2,N2EXMIDP,0,0
