SETTLEMENT_DATE,SETTLEMENT_PERIOD,MARKET_INDEX_DATA_PROVIDER, MARKET_INDEX_VOLUME,MARKET_INDEX_PRICE
2017-01-01,22,APXMIDP ,801.9,41.74
2017-01-01,22,N2EXMIDP,0,0
2017-01-01,23,APXMIDP ,448.45,40.77
2017-01-01,23,N2EXMIDP,0,0
2017-01-01,24,APXMIDP ,529.35,40.33
2017-01-01,24,N2EXMIDP,0,0
2017-01-01,25,APXMIDP ,479.85,42.65
2017-01-01,25,N2EXMIDP,0,0
2017-01-01,26,APXMIDP ,474.35,42.71
2017-01-01,26,N2EXMIDP,0,0
2017-01-01,27,APXMIDP ,505.7,44.06
2017-01-01,27,N2EXMIDP,0,0
2017-01-01,28,APXMIDP ,529,45
2017-01-01,28,N2EXMIDP,0,0
2017-01-01,29,APXMIDP ,489.55,43.24
2017-01-01,29,N2EXMIDP,0,0
2017-01-01,30,APXMIDP ,510.9,41.49
2017-01-01,30,N2EXMIDP,0,0
2017-01-01,31,APXMIDP ,775.75,43.82
2017-01-01,31,N2EXMIDP,0,0
2017-01-01,32,APXMIDP ,624.25,42.5
2017-01-01,32,N2EXMIDP,0,0
2017-01-01,33,APXMIDP ,488.3,43.73
2017-01-01,33,N2EXMIDP,0,0
2017-01-01,34,APXMIDP ,362.3,53.34
2017-01-01,34,N2EXMIDP,0,0
2017-01-01,35,APXMIDP ,434.65,67.98
2017-01-01,35,N2EXMIDP,0,0
2017-01-01,36,APXMIDP ,414.4,59.17
2017-01-01,36,N2EXMIDP,0,0
2017-01-01,37,APXMIDP ,547.2,50.79
2017-01-01,37,N2EXMIDP,0,0
2017-01-01,38,APXMIDP ,834.75,44.67
2017-01-01,38,N2EXMIDP,0,0
2017-01-01,39,APXMIDP ,863.85,48.52
2017-01-01,39,N2EXMIDP,0,0
2017-01-01,40,APXMIDP ,974.75,47.52
2017-01-01,40,N2EXMIDP,0,0
2017-01-01,41,APXMIDP ,1015.25,47.08
2017-01-01,41,N2EXMIDP,0,0
2017-01-01,42,APXMIDP ,879.85,48.15
2017-01-01,42,N2EXMIDP,0,0
2017-01-01,43,APXMIDP ,884.5,46.03
2017-01-01,43,N2EXMIDP,0,0
2017-01-01,44,APXMIDP ,1194.45,43.87
2017-01-01,44,N2EXMIDP,0,0
2017-01-01,45,APXMIDP ,989.95,45.51
2017-01-01,45,N2EXMIDP,0,0
2017-01-01,46,APXMIDP ,969.35,44.95
2017-01-01,46,N2EXMIDP,0,0
2017-01-01,47,APXMIDP ,506.95,42.91
2017-01-01,47,N2EXMIDP,0,0
2017-01-01,48,APXMIDP ,771.25,41.05
2017-01-01,48,N2EXMIDP,0,0
2017-01-02,1,APXMIDP ,529.7,42.59
2017-01-02,1,N2EXMIDP,0,0
2017-01-02,2,APXMIDP ,414.8,44.45
2017-01-02,2,N2EXMIDP,0,0
2017-01-02,3,APXMIDP ,546,43.28
2017-01-02,3,N2EXMIDP,0,0
2017-01-02,4,APXMIDP ,341.3,42.84
2017-01-02,4,N2EXMIDP,0,0
2017-01-02,5,APXMIDP ,402.3,42.91
2017-01-02,5,N2EXMIDP,0,0
2017-01-02,6,APXMIDP ,463.7,43.14
2017-01-02,6,N2EXMIDP,0,0
2017-01-02,7,APXMIDP ,307.65,43.37
2017-01-02,7,N2EXMIDP,0,0
2017-01-02,8,APXMIDP ,436.1,41.19
2017-01-02,8,N2EXMIDP,0,0
2017-01-02,9,APXMIDP ,458.55,41.92
2017-01-02,9,N2EXMIDP,0,0
2017-01-02,10,APXMIDP ,445.85,41.3
2017-01-02,10,N2EXMIDP,0,0
2017-01-02,11,APXMIDP ,547.5,43.84
2017-01-02,11,N2EXMIDP,0,0
2017-01-02,12,APXMIDP ,448.15,44.29
2017-01-02,12,N2EXMIDP,0,0
2017-01-02,13,APXMIDP ,509.9,45.11
2017-01-02,13,N2EXMIDP,0,0
2017-01-02,14,APXMIDP ,972.25,41
2017-01-02,14,N2EXMIDP,0,0
2017-01-02,15,APXMIDP ,545,42.97
2017-01-02,15,N2EXMIDP,0,0
2017-01-02,16,APXMIDP ,894,43.27
2017-01-02,16,N2EXMIDP,0,0
2017-01-02,17,APXMIDP ,445,42.08
2017-01-02,17,N2EXMIDP,0,0
2017-01-02,18,APXMIDP ,554.2,41.51
2017-01-02,18,N2EXMIDP,0,0
2017-01-02,19,APXMIDP ,526.7,45.5
2017-01-02,19,N2EXMIDP,0,0
2017-01-02,20,APXMIDP ,558.55,45.52
2017-01-02,20,N2EXMIDP,0,0
2017-01-02,21,APXMIDP ,572.3,44.22
2017-01-02,21,N2EXMIDP,0,0
2017-01-02,22,APXMIDP ,569.5,45.11
2017-01-02,22,N2EXMIDP,0,0
2017-01-02,23,APXMIDP ,550.8,46.03
2017-01-02,23,N2EXMIDP,0,0
2017-01-02,24,APXMIDP ,645.95,46.7
2017-01-02,24,N2EXMIDP,0,0
2017-01-02,25,APXMIDP ,563.5,47.52
2017-01-02,25,N2EXMIDP,0,0
2017-01-02,26,APXMIDP ,603,46.73
2017-01-02,26,N2EXMIDP,0,0
2017-01-02,27,APXMIDP ,640.85,45.98
2017-01-02,27,N2EXMIDP,0,0
2017-01-02,28,APXMIDP ,637.9,45.6
2017-01-02,28,N2EXMIDP,0,0
2017-01-02,29,APXMIDP ,645.5,46.04
2017-01-02,29,N2EXMIDP,0,0
2017-01-02,30,APXMIDP ,705.1,45.23
2017-01-02,30,N2EXMIDP,0,0
2017-01-02,31,APXMIDP ,496.85,45.76
2017-01-02,31,N2EXMIDP,0,0
2017-01-02,32,APXMIDP ,592.7,44.88
2017-01-02,32,N2EXMIDP,0,0
2017-01-02,33,APXMIDP ,780.8,43.64
2017-01-02,33,N2EXMIDP,0,0
2017-01-02,34,APXMIDP ,627.9,74.2
2017-01-02,34,N2EXMIDP,0,0
2017-01-02,35,APXMIDP ,427.15,75.62
2017-01-02,35,N2EXMIDP,0,0
2017-01-02,36,APXMIDP ,524.75,73
2017-01-02,36,N2EXMIDP,0,0
2017-01-02,37,APXMIDP ,565.65,68.44
2017-01-02,37,N2EXMIDP,0,0
2017-01-02,38,APXMIDP ,668.6,65.55
2017-01-02,38,N2EXMIDP,0,0
2017-01-02,39,APXMIDP ,831.7,72.51
2017-01-02,39,N2EXMIDP,0,0
2017-01-02,40,APXMIDP ,343.25,56.32
2017-01-02,40,N2EXMIDP,0,0
2017-01-02,41,APXMIDP ,431.9,51.28
2017-01-02,41,N2EXMIDP,0,0
2017-01-02,42,APXMIDP ,446.75,50.78
2017-01-02,42,N2EXMIDP,0,0
2017-01-02,43,APXMIDP ,718.95,48.72
2017-01-02,43,N2EXMIDP,0,0
2017-01-02,44,APXMIDP ,635.15,45.37
2017-01-02,44,N2EXMIDP,0,0
2017-01-02,45,APXMIDP ,625.45,46.71
2017-01-02,45,N2EXMIDP,0,0
2017-01-02,46,APXMIDP ,785.75,44.67
2017-01-02,46,N2EXMIDP,0,0
2017-01-02,47,APXMIDP ,594.3,44.58
2017-01-02,47,N2EXMIDP,0,0
2017-01-02,48,APXMIDP ,563.05,43.74
2017-01-02,48,N2EXMIDP,0,0
2017-01-03,1,APXMIDP ,482.4,43.33
2017-01-03,1,N2EXMIDP,0,0
2017-01-03,2,APXMIDP ,624.75,44.44
2017-01-03,2,N2EXMIDP,0,0
2017-01-03,3,APXMIDP ,570.95,43.53
2017-01-03,3,N2EXMIDP,0,0
2017-01-03,4,APXMIDP ,496.95,42.05
2017-01-03,4,N2EXMIDP,0,0
2017-01-03,5,APXMIDP ,522.2,40.77
2017-01-03,5,N2EXMIDP,0,0
2017-01-03,6,APXMIDP ,466.05,40.83
2017-01-03,6,N2EXMIDP,0,0
2017-01-03,7,APXMIDP ,569.45,39.5
2017-01-03,7,N2EXMIDP,0,0
2017-01-03,8,APXMIDP ,542.55,39.21
2017-01-03,8,N2EXMIDP,0,0
2017-01-03,9,APXMIDP ,618.25,38.88
2017-01-03,9,N2EXMIDP,0,0
2017-01-03,10,APXMIDP ,557.5,38.66
2017-01-03,10,N2EXMIDP,0,0
2017-01-03,11,APXMIDP ,675.75,40.08
2017-01-03,11,N2EXMIDP,0,0
2017-01-03,12,APXMIDP ,567.5,40.58
2017-01-03,12,N2EXMIDP,0,0
2017-01-03,13,APXMIDP ,749.5,45.42
2017-01-03,13,N2EXMIDP,0,0
2017-01-03,14,APXMIDP ,831.95,45.59
2017-01-03,14,N2EXMIDP,0,0
2017-01-03,15,APXMIDP ,1208.5,46.9
2017-01-03,15,N2EXMIDP,0,0
2017-01-03,16,APXMIDP ,1089.05,47.57
2017-01-03,16,N2EXMIDP,0,0
2017-01-03,17,APXMIDP ,895.25,47.95
2017-01-03,17,N2EXMIDP,0,0
2017-01-03,18,APXMIDP ,706,46.84
2017-01-03,18,N2EXMIDP,0,0
2017-01-03,19,APXMIDP ,727.05,49.16
2017-01-03,19,N2EXMIDP,0,0
2017-01-03,20,APXMIDP ,810,52.39
2017-01-03,20,N2EXMIDP,0,0
2017-01-03,21,APXMIDP ,1018.85,54.48
2017-01-03,21,N2EXMIDP,0,0
2017-01-03,22,APXMIDP ,1079.85,53.83
2017-01-03,22,N2EXMIDP,0,0
2017-01-03,23,APXMIDP ,1202.25,50.47
2017-01-03,23,N2EXMIDP,0,0
2017-01-03,24,APXMIDP ,1327.15,49.57
2017-01-03,24,N2EXMIDP,0,0
2017-01-03,25,APXMIDP ,1313.45,49.17
2017-01-03,25,N2EXMIDP,0,0
2017-01-03,26,APXMIDP ,1525.75,47.85
2017-01-03,26,N2EXMIDP,0,0
2017-01-03,27,APXMIDP ,1703.7,46.76
2017-01-03,27,N2EXMIDP,0,0
2017-01-03,28,APXMIDP ,1775.8,46.41
2017-01-03,28,N2EXMIDP,0,0
2017-01-03,29,APXMIDP ,1898.8,46.02
2017-01-03,29,N2EXMIDP,0,0
2017-01-03,30,APXMIDP ,1841.3,46.21
2017-01-03,30,N2EXMIDP,0,0
2017-01-03,31,APXMIDP ,1043.6,55.67
2017-01-03,31,N2EXMIDP,0,0
2017-01-03,32,APXMIDP ,1074.5,55.43
2017-01-03,32,N2EXMIDP,0,0
2017-01-03,33,APXMIDP ,1471.3,52.37
2017-01-03,33,N2EXMIDP,0,0
2017-01-03,34,APXMIDP ,1257.05,62.07
2017-01-03,34,N2EXMIDP,0,0
2017-01-03,35,APXMIDP ,1303.75,66.77
2017-01-03,35,N2EXMIDP,0,0
2017-01-03,36,APXMIDP ,1369.95,65.57
2017-01-03,36,N2EXMIDP,0,0
2017-01-03,37,APXMIDP ,1617.1,63.84
2017-01-03,37,N2EXMIDP,0,0
2017-01-03,38,APXMIDP ,1435.15,61.88
2017-01-03,38,N2EXMIDP,0,0
2017-01-03,39,APXMIDP ,1616.7,50.52
2017-01-03,39,N2EXMIDP,0,0
2017-01-03,40,APXMIDP ,1497.95,47.68
2017-01-03,40,N2EXMIDP,0,0
2017-01-03,41,APXMIDP ,1435.1,47.8
2017-01-03,41,N2EXMIDP,0,0
2017-01-03,42,APXMIDP ,1431.15,47.25
2017-01-03,42,N2EXMIDP,0,0
2017-01-03,43,APXMIDP ,1540.05,46.91
2017-01-03,43,N2EXMIDP,0,0
2017-01-03,44,APXMIDP ,1782.05,45.34
2017-01-03,44,N2EXMIDP,0,0
2017-01-03,45,APXMIDP ,1297.4,44.86
2017-01-03,45,N2EXMIDP,0,0
2017-01-03,46,APXMIDP ,1301.65,43.12
2017-01-03,46,N2EXMIDP,0,0
2017-01-03,47,APXMIDP ,430.55,39.3
2017-01-03,47,N2EXMIDP,0,0
2017-01-03,48,APXMIDP ,387.95,38.01
2017-01-03,48,N2EXMIDP,0,0
2017-01-04,1,APXMIDP ,599.85,38.19
2017-01-04,1,N2EXMIDP,0,0
2017-01-04,2,APXMIDP ,441.9,38.87
2017-01-04,2,N2EXMIDP,0,0
2017-01-04,3,APXMIDP ,352.55,37.52
2017-01-04,3,N2EXMIDP,0,0
2017-01-04,4,APXMIDP ,340.25,36.51
2017-01-04,4,N2EXMIDP,0,0
2017-01-04,5,APXMIDP ,245.5,36.91
2017-01-04,5,N2EXMIDP,0,0
2017-01-04,6,APXMIDP ,352.35,35.95
2017-01-04,6,N2EXMIDP,0,0
2017-01-04,7,APXMIDP ,367,31.71
2017-01-04,7,N2EXMIDP,0,0
2017-01-04,8,APXMIDP ,387.65,28.53
2017-01-04,8,N2EXMIDP,0,0
2017-01-04,9,APXMIDP ,486,25.8
2017-01-04,9,N2EXMIDP,0,0
2017-01-04,10,APXMIDP ,464.5,27.35
2017-01-04,10,N2EXMIDP,0,0
2017-01-04,11,APXMIDP ,227,24.33
2017-01-04,11,N2EXMIDP,0,0
2017-01-04,12,APXMIDP ,412.95,30.15
2017-01-04,12,N2EXMIDP,0,0
2017-01-04,13,APXMIDP ,284.45,36.16
2017-01-04,13,N2EXMIDP,0,0
2017-01-04,14,APXMIDP ,761.7,35.54
2017-01-04,14,N2EXMIDP,0,0
2017-01-04,15,APXMIDP ,962.15,43.31
2017-01-04,15,N2EXMIDP,0,0
2017-01-04,16,APXMIDP ,904.15,45.32
2017-01-04,16,N2EXMIDP,0,0
2017-01-04,17,APXMIDP ,883.6,46.64
2017-01-04,17,N2EXMIDP,0,0
2017-01-04,18,APXMIDP ,714.85,45.16
2017-01-04,18,N2EXMIDP,0,0
2017-01-04,19,APXMIDP ,727,43.8
2017-01-04,19,N2EXMIDP,0,0
2017-01-04,20,APXMIDP ,702.55,42.49
2017-01-04,20,N2EXMIDP,0,0
2017-01-04,21,APXMIDP ,733.95,42.74
2017-01-04,21,N2EXMIDP,0,0
2017-01-04,22,APXMIDP ,649.4,43.53
2017-01-04,22,N2EXMIDP,0,0
2017-01-04,23,APXMIDP ,710.45,43.49
2017-01-04,23,N2EXMIDP,0,0
2017-01-04,24,APXMIDP ,792.45,45.02
2017-01-04,24,N2EXMIDP,0,0
2017-01-04,25,APXMIDP ,618.8,45.58
2017-01-04,25,N2EXMIDP,0,0
2017-01-04,26,APXMIDP ,648.25,46.23
2017-01-04,26,N2EXMIDP,0,0
2017-01-04,27,APXMIDP ,649,48.12
2017-01-04,27,N2EXMIDP,0,0
2017-01-04,28,APXMIDP ,614.55,45.66
2017-01-04,28,N2EXMIDP,0,0
2017-01-04,29,APXMIDP ,667.5,46.35
2017-01-04,29,N2EXMIDP,0,0
2017-01-04,30,APXMIDP ,790.35,45
2017-01-04,30,N2EXMIDP,0,0
2017-01-04,31,APXMIDP ,1634.05,46.89
2017-01-04,31,N2EXMIDP,0,0
2017-01-04,32,APXMIDP ,1508.6,48.23
2017-01-04,32,N2EXMIDP,0,0
2017-01-04,33,APXMIDP ,1478.4,48.14
2017-01-04,33,N2EXMIDP,0,0
2017-01-04,34,APXMIDP ,1127.4,54.54
2017-01-04,34,N2EXMIDP,0,0
2017-01-04,35,APXMIDP ,1190.75,59.67
2017-01-04,35,N2EXMIDP,0,0
2017-01-04,36,APXMIDP ,1188.8,59.1
2017-01-04,36,N2EXMIDP,0,0
2017-01-04,37,APXMIDP ,1238.05,58.12
2017-01-04,37,N2EXMIDP,0,0
2017-01-04,38,APXMIDP ,1381.55,56.83
2017-01-04,38,N2EXMIDP,0,0
2017-01-04,39,APXMIDP ,1334.4,54.35
2017-01-04,39,N2EXMIDP,0,0
2017-01-04,40,APXMIDP ,1209.9,48.69
2017-01-04,40,N2EXMIDP,0,0
2017-01-04,41,APXMIDP ,1040.4,49.6
2017-01-04,41,N2EXMIDP,0,0
2017-01-04,42,APXMIDP ,1208.8,47
2017-01-04,42,N2EXMIDP,0,0
2017-01-04,43,APXMIDP ,1158.1,47.7
2017-01-04,43,N2EXMIDP,0,0
2017-01-04,44,APXMIDP ,1193.5,47.24
2017-01-04,44,N2EXMIDP,0,0
2017-01-04,45,APXMIDP ,1381.25,45.91
2017-01-04,45,N2EXMIDP,0,0
2017-01-04,46,APXMIDP ,1659.5,44.78
2017-01-04,46,N2EXMIDP,0,0
2017-01-04,47,APXMIDP ,425.55,42.9
2017-01-04,47,N2EXMIDP,0,0
2017-01-04,48,APXMIDP ,262,42.16
2017-01-04,48,N2EXMIDP,0,0
2017-01-05,1,APXMIDP ,346,41.62
2017-01-05,1,N2EXMIDP,0,0
2017-01-05,2,APXMIDP ,191.25,42.86
2017-01-05,2,N2EXMIDP,0,0
2017-01-05,3,APXMIDP ,214.8,42.28
2017-01-05,3,N2EXMIDP,0,0
2017-01-05,4,APXMIDP ,126.9,40.12
2017-01-05,4,N2EXMIDP,0,0
2017-01-05,5,APXMIDP ,260.1,38.4
2017-01-05,5,N2EXMIDP,0,0
2017-01-05,6,APXMIDP ,273.6,39.13
2017-01-05,6,N2EXMIDP,0,0
2017-01-05,7,APXMIDP ,113.5,40.11
2017-01-05,7,N2EXMIDP,0,0
2017-01-05,8,APXMIDP ,198.45,38.55
2017-01-05,8,N2EXMIDP,0,0
2017-01-05,9,APXMIDP ,127.5,40.33
2017-01-05,9,N2EXMIDP,0,0
2017-01-05,10,APXMIDP ,166.5,40.16
2017-01-05,10,N2EXMIDP,0,0
2017-01-05,11,APXMIDP ,259.5,42.94
2017-01-05,11,N2EXMIDP,0,0
2017-01-05,12,APXMIDP ,152,41.26
2017-01-05,12,N2EXMIDP,0,0
2017-01-05,13,APXMIDP ,404.1,45.84
2017-01-05,13,N2EXMIDP,0,0
2017-01-05,14,APXMIDP ,814.35,45.46
2017-01-05,14,N2EXMIDP,0,0
2017-01-05,15,APXMIDP ,490.55,45.52
2017-01-05,15,N2EXMIDP,0,0
2017-01-05,16,APXMIDP ,331.5,72.36
2017-01-05,16,N2EXMIDP,0,0
2017-01-05,17,APXMIDP ,335,73.65
2017-01-05,17,N2EXMIDP,0,0
2017-01-05,18,APXMIDP ,424.5,73.78
2017-01-05,18,N2EXMIDP,0,0
2017-01-05,19,APXMIDP ,481,79.36
2017-01-05,19,N2EXMIDP,0,0
2017-01-05,20,APXMIDP ,442,80.49
2017-01-05,20,N2EXMIDP,0,0
2017-01-05,21,APXMIDP ,605.8,76.69
2017-01-05,21,N2EXMIDP,0,0
2017-01-05,22,APXMIDP ,541,69.78
2017-01-05,22,N2EXMIDP,0,0
2017-01-05,23,APXMIDP ,730.15,52.66
2017-01-05,23,N2EXMIDP,0,0
2017-01-05,24,APXMIDP ,808.5,53.1
2017-01-05,24,N2EXMIDP,0,0
2017-01-05,25,APXMIDP ,867.35,52.03
2017-01-05,25,N2EXMIDP,0,0
2017-01-05,26,APXMIDP ,796.75,51.23
2017-01-05,26,N2EXMIDP,0,0
2017-01-05,27,APXMIDP ,648.75,48.49
2017-01-05,27,N2EXMIDP,0,0
2017-01-05,28,APXMIDP ,733.45,47.86
2017-01-05,28,N2EXMIDP,0,0
2017-01-05,29,APXMIDP ,791.75,50.24
2017-01-05,29,N2EXMIDP,0,0
2017-01-05,30,APXMIDP ,658.4,50.16
2017-01-05,30,N2EXMIDP,0,0
2017-01-05,31,APXMIDP ,802.3,55.73
2017-01-05,31,N2EXMIDP,0,0
2017-01-05,32,APXMIDP ,666.65,59.75
2017-01-05,32,N2EXMIDP,0,0
2017-01-05,33,APXMIDP ,972.2,50.12
2017-01-05,33,N2EXMIDP,0,0
2017-01-05,34,APXMIDP ,744,69.01
2017-01-05,34,N2EXMIDP,0,0
2017-01-05,35,APXMIDP ,800.4,78.75
2017-01-05,35,N2EXMIDP,0,0
2017-01-05,36,APXMIDP ,853.7,75.82
2017-01-05,36,N2EXMIDP,0,0
2017-01-05,37,APXMIDP ,964.25,61.2
2017-01-05,37,N2EXMIDP,0,0
2017-01-05,38,APXMIDP ,1105.9,58.73
2017-01-05,38,N2EXMIDP,0,0
2017-01-05,39,APXMIDP ,967.15,54.56
2017-01-05,39,N2EXMIDP,0,0
2017-01-05,40,APXMIDP ,954.55,52.05
2017-01-05,40,N2EXMIDP,0,0
2017-01-05,41,APXMIDP ,571.3,50.37
2017-01-05,41,N2EXMIDP,0,0
2017-01-05,42,APXMIDP ,703.4,49
2017-01-05,42,N2EXMIDP,0,0
2017-01-05,43,APXMIDP ,599.55,46.35
2017-01-05,43,N2EXMIDP,0,0
2017-01-05,44,APXMIDP ,728.3,44.51
2017-01-05,44,N2EXMIDP,0,0
2017-01-05,45,APXMIDP ,621.6,44.28
2017-01-05,45,N2EXMIDP,0,0
2017-01-05,46,APXMIDP ,1132.8,42.74
2017-01-05,46,N2EXMIDP,0,0
2017-01-05,47,APXMIDP ,260.65,44.54
2017-01-05,47,N2EXMIDP,0,0
2017-01-05,48,APXMIDP ,237.5,50.78
2017-01-05,48,N2EXMIDP,0,0
2017-01-06,1,APXMIDP ,387.95,49.99
2017-01-06,1,N2EXMIDP,0,0
2017-01-06,2,APXMIDP ,295.5,48.33
2017-01-06,2,N2EXMIDP,0,0
2017-01-06,3,APXMIDP ,361.8,49.78
2017-01-06,3,N2EXMIDP,0,0
2017-01-06,4,APXMIDP ,383.35,47.72
2017-01-06,4,N2EXMIDP,0,0
2017-01-06,5,APXMIDP ,348.6,46.79
2017-01-06,5,N2EXMIDP,0,0
2017-01-06,6,APXMIDP ,364.45,48.47
2017-01-06,6,N2EXMIDP,0,0
2017-01-06,7,APXMIDP ,556.9,44.99
2017-01-06,7,N2EXMIDP,0,0
2017-01-06,8,APXMIDP ,503.65,43.98
2017-01-06,8,N2EXMIDP,0,0
2017-01-06,9,APXMIDP ,510.25,44.07
2017-01-06,9,N2EXMIDP,0,0
2017-01-06,10,APXMIDP ,535.7,43.68
2017-01-06,10,N2EXMIDP,0,0
2017-01-06,11,APXMIDP ,372,44.34
2017-01-06,11,N2EXMIDP,0,0
2017-01-06,12,APXMIDP ,266.8,43.62
2017-01-06,12,N2EXMIDP,0,0
2017-01-06,13,APXMIDP ,458.95,46.89
2017-01-06,13,N2EXMIDP,0,0
2017-01-06,14,APXMIDP ,906.55,43.38
2017-01-06,14,N2EXMIDP,0,0
2017-01-06,15,APXMIDP ,844.5,44.22
2017-01-06,15,N2EXMIDP,0,0
2017-01-06,16,APXMIDP ,593.25,46.75
2017-01-06,16,N2EXMIDP,0,0
2017-01-06,17,APXMIDP ,539.1,53.84
2017-01-06,17,N2EXMIDP,0,0
2017-01-06,18,APXMIDP ,565.05,54.03
2017-01-06,18,N2EXMIDP,0,0
2017-01-06,19,APXMIDP ,471.05,50.76
2017-01-06,19,N2EXMIDP,0,0
2017-01-06,20,APXMIDP ,549.45,50.11
2017-01-06,20,N2EXMIDP,0,0
2017-01-06,21,APXMIDP ,662.35,48.34
2017-01-06,21,N2EXMIDP,0,0
2017-01-06,22,APXMIDP ,615.9,48.9
2017-01-06,22,N2EXMIDP,0,0
2017-01-06,23,APXMIDP ,666.5,47.35
2017-01-06,23,N2EXMIDP,0,0
2017-01-06,24,APXMIDP ,702.55,46.98
2017-01-06,24,N2EXMIDP,0,0
2017-01-06,25,APXMIDP ,742.6,54.44
2017-01-06,25,N2EXMIDP,0,0
2017-01-06,26,APXMIDP ,682.05,53.56
2017-01-06,26,N2EXMIDP,0,0
2017-01-06,27,APXMIDP ,822.95,52.88
2017-01-06,27,N2EXMIDP,0,0
2017-01-06,28,APXMIDP ,754.45,51.23
2017-01-06,28,N2EXMIDP,0,0
2017-01-06,29,APXMIDP ,849.2,52.72
2017-01-06,29,N2EXMIDP,0,0
2017-01-06,30,APXMIDP ,933.35,52.96
2017-01-06,30,N2EXMIDP,0,0
2017-01-06,31,APXMIDP ,1131.3,63.6
2017-01-06,31,N2EXMIDP,0,0
2017-01-06,32,APXMIDP ,1012.5,66.6
2017-01-06,32,N2EXMIDP,0,0
2017-01-06,33,APXMIDP ,883.65,67.42
2017-01-06,33,N2EXMIDP,0,0
2017-01-06,34,APXMIDP ,869.05,93.39
2017-01-06,34,N2EXMIDP,0,0
2017-01-06,35,APXMIDP ,950,96.46
2017-01-06,35,N2EXMIDP,0,0
2017-01-06,36,APXMIDP ,1032.85,96.93
2017-01-06,36,N2EXMIDP,0,0
2017-01-06,37,APXMIDP ,950.6,89.94
2017-01-06,37,N2EXMIDP,0,0
2017-01-06,38,APXMIDP ,1026.5,87.6
2017-01-06,38,N2EXMIDP,0,0
2017-01-06,39,APXMIDP ,772.65,63.48
2017-01-06,39,N2EXMIDP,0,0
2017-01-06,40,APXMIDP ,551.85,58
2017-01-06,40,N2EXMIDP,0,0
2017-01-06,41,APXMIDP ,563.35,58.4
2017-01-06,41,N2EXMIDP,0,0
2017-01-06,42,APXMIDP ,686.35,52.85
2017-01-06,42,N2EXMIDP,0,0
2017-01-06,43,APXMIDP ,543.25,47.03
2017-01-06,43,N2EXMIDP,0,0
2017-01-06,44,APXMIDP ,798.95,44.25
2017-01-06,44,N2EXMIDP,0,0
2017-01-06,45,APXMIDP ,822,45.12
2017-01-06,45,N2EXMIDP,0,0
2017-01-06,46,APXMIDP ,953,42.69
2017-01-06,46,N2EXMIDP,0,0
2017-01-06,47,APXMIDP ,760.65,41.68
2017-01-06,47,N2EXMIDP,0,0
2017-01-06,48,APXMIDP ,556.1,43.72
2017-01-06,48,N2EXMIDP,0,0
2017-01-07,1,APXMIDP ,547.1,44.65
2017-01-07,1,N2EXMIDP,0,0
2017-01-07,2,APXMIDP ,430.75,51.21
2017-01-07,2,N2EXMIDP,0,0
2017-01-07,3,APXMIDP ,559.25,55.16
2017-01-07,3,N2EXMIDP,0,0
2017-01-07,4,APXMIDP ,365.85,46.13
2017-01-07,4,N2EXMIDP,0,0
2017-01-07,5,APXMIDP ,336,44.68
2017-01-07,5,N2EXMIDP,0,0
2017-01-07,6,APXMIDP ,258.95,44.31
2017-01-07,6,N2EXMIDP,0,0
2017-01-07,7,APXMIDP ,368.6,41.55
